,Actual,Predict
11845,473.15,471.15
11949,483.65,528.0924426014519
7571,512.35,470.07236578422936
7811,597.47,547.7771403198713
6021,460.26,440.99270719692345
3705,515.78,474.33554574433197
5848,428.15,410.3889555323592
8095,426.96,419.55373366252593
4074,428.16,375.09503231732526
7713,551.38,486.56375210639106
5493,369.15,445.0152242683187
11263,558.23,483.5144925969269
8986,594.08,544.8028371495263
5496,370.54,367.63254355798864
6735,401.39,390.4591976628132
9801,499.7,488.77941234601343
8625,497.26,472.9379526218318
2470,450.04999999999995,396.99923258818063
8049,419.39,419.39
7333,471.59,455.73490807292933
8923,564.11,454.73896582017073
12132,523.16,498.08183347806795
2633,480.65,463.25323498903674
3378,505.04,423.87447662326207
4700,404.31,420.1019807100585
11073,517.59,469.94178205541516
2629,479.65,483.1421261134813
10803,471.34,520.0821659114044
10415,625.03,386.65
11135,531.65,489.28988490171736
967,435.15,377.8668806558472
10696,453.15,456.2647633892358
4708,406.11,413.63809701704133
10644,449.15,462.36557501658575
1608,505.65,534.8204349902571
4580,385.64,385.3483269924056
6939,427.15,427.15
2611,478.15,423.7582599309975
1010,440.15,380.02955801607595
3573,420.83,412.1732700047502
6260,513.09,476.89907031434524
9764,495.15,531.3760187350134
5676,404.87,416.01786052976934
10482,679.07,544.6352439531371
11448,653.95,550.2211453879016
95,411.15,411.15
6918,424.15,419.107186527591
11039,513.15,517.85
11132,531.15,452.402849397517
7474,493.15,442.5531211013124
9423,457.28,437.675191839325
11670,466.15,469.4923963111218
7915,361.65,449.29962082751297
59,381.45,379.2836471330809
8192,443.15,335.65
5022,469.15,461.38709676903966
8759,518.15,497.94279993721733
12002,495.39,466.8602208318897
3244,485.82,418.9333185759863
8850,543.72,451.03056903745227
