,Actual,Predict
3540,404.63,424.1852713583638
4783,416.65,400.47647665834177
2144,372.15,542.0941504120635
321,383.45,384.25179107889176
6466,634.71,550.8931557842157
4098,437.14,449.5158925491175
4738,410.65,415.7320549864022
3693,506.47,485.7343154431678
7665,537.32,572.1342957738094
4832,426.15,429.0710335318072
5584,386.15,393.2945817221669
6834,413.34,405.009437455045
2154,266.84999999999997,321.6801067332668
5692,407.15,414.90638470525204
12262,542.02,540.9910887344599
1006,440.15,474.82256869574877
747,405.15,391.7053331193807
9185,422.68,430.396706013431
263,309.45,306.4770142034437
11437,636.59,630.5718547767266
12271,543.39,493.5198643989343
1085,448.15,478.2788437617939
12502,618.19,527.7476566047842
7516,500.65,496.2923121996696
7886,703.84,651.8479400626334
11058,514.71,501.0369553288378
473,436.95,432.7054880208679
10930,497.25,496.58963191447447
2380,431.65,431.11190741092236
6479,658.64,578.063185664613
1954,582.15,515.7336580033855
11845,473.15,474.0165202641803
11949,483.65,524.7995596119159
7571,512.35,519.2918865556665
7811,597.47,584.5844885765624
6021,460.26,456.7950333671903
3705,515.78,506.66268251367035
5848,428.15,413.9884647817824
8095,426.96,419.41964813561435
4074,428.16,421.29036496325585
7713,551.38,534.4208920318567
5493,369.15,457.4736347915969
11263,558.23,537.0649908974359
8986,594.08,587.7284736867299
5496,370.54,364.6006331121161
6735,401.39,401.04173811410817
9801,499.7,499.7191149527434
8625,497.26,490.0508481374181
2470,450.04999999999995,389.57829764123125
8049,419.39,417.9092535427837
7333,471.59,462.5225054034578
8923,564.11,569.7161491852592
12132,523.16,510.02545896742146
2633,480.65,487.53320631590645
3378,505.04,460.02276214240095
4700,404.31,422.1566950866388
11073,517.59,485.57325660894656
2629,479.65,486.36455854310725
10803,471.34,463.8882907575759
10415,625.03,558.0415916172716
11135,531.65,494.6867748446
967,435.15,358.84564397435895
10696,453.15,451.0017984418363
4708,406.11,419.9504466369741
10644,449.15,449.3934914745385
1608,505.65,512.2782168615697
4580,385.64,407.51707559184933
6939,427.15,427.7732827250531
2611,478.15,454.58177164932306
1010,440.15,410.95205233668275
3573,420.83,428.23351796994655
6260,513.09,535.7028245253357
9764,495.15,512.8101208791211
5676,404.87,410.68762138674884
10482,679.07,594.2082032692309
11448,653.95,595.6958968813215
95,411.15,414.26726932262187
6918,424.15,424.8595171614496
11039,513.15,529.8435554057054
11132,531.15,469.76627717858935
7474,493.15,475.0669455255858
9423,457.28,454.26001536046465
11670,466.15,471.0762264173736
7915,361.65,481.1458178668555
59,381.45,379.37970110504705
8192,443.15,420.94017172130077
5022,469.15,488.4345418137254
8759,518.15,491.8293131451883
12002,495.39,493.4512837655106
3244,485.82,463.5206943812401
8850,543.72,495.976634576812
5129,494.26,479.1915872791097
1498,494.15,478.6581127200577
12267,542.8,516.144528946609
12576,659.64,607.3334874747474
10569,404.15,582.1189558477635
10719,455.15,444.0121196428573
9978,519.26,494.5675268148186
3542,404.69,452.91775628440996
11892,477.15,478.29529778582526
5837,427.14,435.76034779581545
8917,560.61,518.0711466414141
9641,484.15,491.72723131498117
5148,498.78,446.76463679362297
8687,505.35,505.65441326853687
3404,578.06,562.6411811652237
9253,433.96,435.06902876502556
6414,576.92,573.4923377944278
10006,520.31,507.28104495476725
9438,459.15,465.3199960137086
12152,526.64,520.6520053696304
10251,568.22,560.3188959724997
8346,463.65,471.12077574092575
3592,431.96,438.87147097027974
5491,368.08,371.1937322991516
7488,495.32,490.07138953712956
7116,446.02,443.25721364246886
5268,545.71,503.5566700675714
6756,403.65,386.743225973118
1562,501.15,505.3065760434011
9494,467.65,456.11274048479305
6081,472.92,483.95814605408503
10261,570.15,480.828467697515
373,392.55,395.41880871885036
1327,476.15,467.9554483988233
1002,439.65,437.1534797072373
3694,507.9,547.4359952192253
8488,481.65,451.9766269981326
9955,516.91,491.95575511589055
4850,428.9,428.90222229234826
5335,581.15,540.2479725144301
8404,469.31,457.70257633505383
3315,397.42,448.6808691185205
613,386.15,385.3205858383283
9417,456.47,431.2204385754522
2769,509.65,474.21689884551733
1323,476.15,481.91922029317897
1595,504.15,490.51368513708525
9060,666.39,521.5767377819402
5076,481.15,482.63674749667007
3524,390.65,396.375537541698
1453,490.15,520.8115793639691
4949,450.26,446.32505594984696
4253,506.45,507.73687019591523
6143,485.93,472.17966035857063
10067,530.12,536.8021496878306
11591,460.15,464.43296876734394
7744,565.45,527.9745119311245
10442,636.15,474.55537255772
611,385.65,361.5510037395938
3447,328.65,484.26922828449335
10713,455.15,455.25787173826177
5235,532.09,512.9548714072478
4339,602.47,619.4884029248528
1769,527.15,469.2647651384728
10668,451.15,446.4285691253193
2183,382.45,384.6960781583904
9403,454.55,448.8212544946722
6213,502.04,493.0270423125486
4193,473.15,466.11794995093226
1157,458.15,457.0079066725108
4685,402.15,417.6120268008437
3351,453.11,514.6262548853921
4189,471.95,472.31389824980596
5601,389.15,445.45220196164956
2459,445.15,447.0688562554113
5666,403.65,409.28768504648446
10836,478.15,497.6875151801468
1807,534.65,510.8892554184705
6956,430.65,438.2133986341822
5278,550.4,486.9560071464647
3187,513.91,491.53913628510395
4104,441.52,465.98863254549366
8546,491.15,476.56436083596964
1665,513.15,489.1356893045844
12465,600.77,585.6868759798533
3088,338.15,354.6634945909646
8903,556.28,511.04116309121434
8201,444.15,464.8104797508046
119,441.15,442.8262019730024
9845,505.97,486.7929811777111
3482,364.57,373.2124656227269
8598,495.15,483.71845007270514
2057,352.65,395.3191783694453
8743,514.88,473.8839765939616
9104,363.65,494.33250727286605
8196,443.55,476.7664496517371
3492,369.98,381.86350498695754
5924,440.4,449.42589716908105
2271,407.15,406.51951581909225
2519,460.15,463.3785143570319
5763,418.65,429.6755508501872
3455,336.46,347.22716040681536
1978,317.15,331.86405293039564
9384,450.9,465.2452436480185
8008,412.17,420.057478117488
3751,564.71,472.3304124225775
8870,547.8,531.6173006006127
5009,464.85,471.482077453935
12226,536.54,531.3053660844125
11177,541.65,537.6874604873886
12616,711.41,634.1319209385059
6717,399.55,399.5842972558978
6415,576.92,578.161346389697
1864,548.65,510.4315637132475
3800,316.07,304.04016417652616
7144,448.95,440.92756794788556
11870,474.15,473.8266066820636
8615,496.82,491.9003349037076
12381,573.15,433.7178706660008
12239,538.15,503.85367306721093
4176,466.85,428.19915121295367
7132,447.15,455.8894233437316
5279,550.42,441.0931884060385
9976,519.26,487.634918416861
12277,544.03,537.0910794067045
3441,321.5,315.2123644790138
3070,323.65,327.47149009546024
10564,399.15,536.741919976135
10955,501.21,488.8576149182763
8289,458.65,446.8992123945502
1923,565.65,565.9058288266882
11255,556.15,501.9205494906483
4707,406.11,431.15264896292325
8283,458.08,517.5255320368518
4665,399.75,402.9779758807859
9316,442.75,441.91175504245734
2012,337.15,443.6389687125374
4058,422.22,409.4468942121212
8079,424.23,426.6360081042691
5470,364.15,357.03894068750566
424,414.35,414.02477427211693
554,373.65,404.36460291985793
1793,532.25,485.8786879370628
12458,598.66,590.7244278452101
12188,531.02,518.4558351025363
487,438.85,438.6762892071818
6760,403.82,404.0798466763792
6779,405.87,404.5882021558997
5533,378.3,386.96713865828633
5761,418.15,418.5658839385613
9118,376.65,466.16700482349364
2157,373.15,500.3139274547676
1483,493.15,512.1273119338995
7907,355.65,452.6894678030302
7020,437.54,441.343758609299
468,469.65,467.90663543484317
5328,577.0,527.6772739989266
2474,451.15,450.1148782163439
3984,403.0,405.71789454438374
10073,531.08,537.1202460808487
6433,594.24,586.1175469658118
2412,437.15,440.609899680797
2055,351.15,354.79905218281715
10023,523.15,466.3035629312357
