,Name,SMILES
1435,['Isobutylamine'],CC(C)CN
1436,"['Nitrous Acid, 1-Methylpropyl Ester']",CCC(C)ON=O
1437,['Mebanazine [ban:inn]'],None
1438,['Oxazole'],C1=COC=N1
1439,['Ethyl Isopropylamine'],None
1440,['4-Tolyl Isocyanate'],CC1=CC=C(C=C1)N=C=O
1441,['Mecamylamine'],CC1(C2CCC(C2)C1(C)NC)C
1442,['Phenelzine'],C1=CC=C(C=C1)CCNN
1443,['Di-t-Butyl Nitroxide'],CC(C)(C)N(C(C)(C)C)[O]
1444,"['Propane, 2-Isocyanato-']",CC(C)N=C=O
1445,['Cyclohexanecarbonitrile'],C1CCC(CC1)C#N
1446,['2-Cyanomethylfuran'],None
1447,"['1h-Pyrrole, 1-(2-Furanylmethyl)-']",C1=CN(C=C1)CC2=CC=CO2
1448,"['Acrylonitrile, 3-(dimethylamino)- (7ci,8ci)']",None
1449,"['2-Butanamine, 2-Methyl-']",CCC(C)(C)N
1450,"['1h-Imidazole, 2-Heptadecyl-4,5-Dihydro-']",CCCCCCCCCCCCCCCCCC1=NCCN1
1451,['4-Formylpyridine'],C1=CN=CC=C1C=O
1452,['Acrylonitrile'],C=CC#N
1453,['1-Butylnitrite'],None
1454,['N-Butylamine'],CCCCN
1455,['Tranylcypromine'],C1[C@H]([C@@H]1N)C2=CC=CC=C2
1456,['Tripropynyl-Amine'],None
1457,"['3-Butyn-2-Amine, 2-Methyl-']",CC(C)(C#C)N
1458,"['N,n-Diethylaminoethyl Methacrylate']",CCN(CC)CCOC(=O)C(=C)C
1459,"['1-Propanamine, N,n,2-Trimethyl-']",CC(C)CN(C)C
1460,"['1,2-Dimethylhydrazine']",CNNC
1461,['1-Methyl-Pyrrolidine'],CN1CCCC1
1462,"['1-Propanamine, N-Ethyl-']",CCCNCC
1463,['Hygrine'],CC(=O)C[C@H]1CCCN1C
1464,['2-(diethylamino)ethyl Acrylate'],CCN(CC)CCOC(=O)C=C
1465,['Acetonitrile'],CC#N
1466,['Cyclobutylamine'],C1CC(C1)N
1467,"['2,2-Dimethyl-1-Propylamin']",None
1468,['2-Aminobenzaldehyde'],C1=CC=C(C(=C1)C=O)N
1469,['2-Propynylamine'],C#CCN
1470,"['2-Propyn-1-Amine, N-Methyl-']",CNCC#C
1471,"[""Methanediamine, N,n,n',n'-Tetramethyl-""]",CN(C)CN(C)C
1472,['Methyl Sec-Butylcarbamate'],CCC(C)NC(=O)OC
1473,"['2-Pentanone, 5-(diethylamino)-']",CCN(CC)CCCC(=O)C
1474,"['Propane, 1-Isocyanato-']",CCCN=C=O
1475,['Diisopropylamine'],CC(C)NC(C)C
1476,['Trimethyl Isopropyl Butanamide'],CC(C)C(C)(C(C)C)C(=O)NC
1477,['Metron S'],CC(C)CCCC(C)NC(C)C
1478,['O-Aminoacetophenone'],CC(=O)C1=CC=CC=C1N
1479,"[""N,n'-Diethylhydrazine""]",CCNNCC
1480,['3-Methyl-2-Butanamine'],CC(C)C(C)N
1481,['Pyrrolidine'],C1CCNC1
1482,['2-Cyanopyrazine'],C1=CN=C(C=N1)C#N
1483,"['Benzenemethanamine, N-Butyl-']",CCCCNCC1=CC=CC=C1
1484,"['1-Propene, 3-Isocyanato-']",C=CCN=C=O
1485,"['1h-Pyrrole-2-Carboxaldehyde, 1-Methyl-']",CN1C=CC=C1C=O
1486,['Ethylnitrate'],None
1487,['Methyl Hydrazine'],CNN
1488,['4-Methyloxazol'],None
1489,['Aloxidone'],CC1C(=O)N(C(=O)O1)CC=C
1490,['3-Pentanamine'],CCC(CC)N
1491,['Triethylamine'],CCN(CC)CC
1492,['3-Formylpyridine'],C1=CC(=CN=C1)C=O
1493,['Norbornane-2-Carbonitrile'],C1CC2CC1CC2C#N
1494,['Methacrylonitrile'],CC(=C)C#N
1495,"['1h-Pyrrole, 2,5-Dihydro-']",C1C=CCN1
1496,"['Acrylonitrile, 3-Ethoxy-']",CCO/C=C/C#N
1497,['Methylbutylamine'],CCCCNC
1498,['2-Pentanamine'],CCCC(C)N
1499,"['1,2-Cyclohexanediamine']",C1CCC(C(C1)N)N
1500,['N-Formylpyrrolidine'],C1CCN(C1)C=O
1501,"['Propanenitrile, 2-Oxo-']",CC(=O)C#N
1502,['Heptaminol'],CC(CCCC(C)(C)O)N
1503,['N-Vinyl-2-Pyrrolidinone'],C=CN1CCCC1=O
1504,"['3-Butenenitrile, 2-Hydroxy-']",C=CC(C#N)O
1505,['2-Methyl-2-Nitro-1-Propanol'],CC(C)(CO)[N+](=O)[O-]
1506,['1-Ethyl-3-Piperidinol'],CCN1CCCC(C1)O
1507,['Iso-Oxazole'],None
1508,"['Ethanamine, 2-Methoxy-']",COCCN
1509,['Dimethylbutylamine'],CCCCN(C)C
1510,['2-(2-Dimethylaminoethoxy)ethanol'],CN(C)CCOCCO
1511,['3-Cyclohexene-1-Carbonitrile'],C1CC(CC=C1)C#N
1512,['Tilidine'],CCOC(=O)[C@@]1(CCC=C[C@H]1N(C)C)C2=CC=CC=C2
1513,['Tebutam'],CC(C)N(CC1=CC=CC=C1)C(=O)C(C)(C)C
1514,"['1-Butanamine, 3-Methyl-']",CC(C)CCN
1515,['2-Furanacrylonitrile'],C1=COC(=C1)/C=C/C#N
1516,['Cis-Myrtanylamine'],CC1(C2CCC(C1C2)CN)C
1517,['Pargyline'],CN(CC#C)CC1=CC=CC=C1
1518,['Bis(4-Amino-3-Methylcyclohexyl)methane'],CC1CC(CCC1N)CC2CCC(C(C2)C)N
1519,['Isopropyl-Propyl-Amine'],None
1520,"['2-Pyrrolidinone, 1-Ethyl-']",CCN1CCCC1=O
1521,['G-Phenylpropylcyanide'],None
1522,['Propionitrile'],CCC#N
1523,['Methoxyphenamine'],CC(CC1=CC=CC=C1OC)NC
1524,"[""N,n'-Di-s-Butyl-P-Phenylenediamine""]",CCC(C)NC1=CC=C(C=C1)NC(C)CC
1525,['Sec-Butyl Ethylamine'],None
1526,"['2-Propanamine, 2-Methyl-n-(1-Methylethyl)-']",CC(C)NC(C)(C)C
1527,"['Pyridazine, 4-Methyl-']",CC1=CN=NC=C1
1528,['Nitroethene'],C=C[N+](=O)[O-]
1529,"['Hydrazine, 1,1-Diethyl-']",CCN(CC)N
1530,"['Nitrous Acid, 3-Methylbutyl Ester']",CC(C)CCON=O
1531,['7.68e+03'],None
