,SMILES,T,Vapor_Presssure
370,CC(=O)OCCOCCOC,378.82254,7.845559817684952
371,CCCCCCCCCCOC(=O)C,473.1291,10.253393176402742
372,C(CNCCNCCN)N,458.01013,9.009611131961309
373,CCCCCCOCCO,415.5351,9.412766862212301
374,C(COCCOCCO)O,500.56473,9.884319352060482
375,CCCCCCCCCC=O,392.83228,8.476731880067355
376,CCCCOCCOCCO,413.13922,8.7191765134079
377,CCCCCCCCCCCC,433.65405,9.980347950430856
378,CCCCCCCCCCC=C,427.29758,9.866124483265123
379,CCCCCCCCCCCO,314.78238,0.9852718691226094
380,CCCCCCCCCCC=O,307.60413,2.8547974709077444
381,CCCCOCCOCCCC,372.72348,8.03630157937163
382,CCCCCCCCCCCCO,428.41653,8.479906222911282
383,CCCCCCOCCCCCC,382.74335,7.6301712253230995
384,CCCCCCOCCOCCO,461.89157,9.411420579350716
385,CC=C,195.67355,9.93344551598569
386,COC,219.28743,10.06007889986818
387,CC(=C)C,234.95085,10.130996046017342
388,CC(C)(C=C)O,325.15872,9.709080002628207
389,CC(C)(C#C)O,331.46567,9.63474137470148
390,CC(=O)C(C)(C)O,361.43604,9.738020937634897
391,CC(=CCCC(C)(C=C)OC(=O)C)C,399.8818,8.547172683362678
392,CC1CC(CC(C1)(C)C)O,399.63416,9.165892505463
393,CC(=C)OC,293.63376,10.958773532432192
394,CCC(C)C(=O)O,397.0004,9.685315956339227
395,CCOC(=O)C1=CC=CC=C1O,408.06006,8.514440614869311
396,COC(=O)C1=CC=CC=C1O,400.6244,8.627476874739694
397,C1=CC=C2C=NC=CC2=C1,491.50546,10.94447330950159
398,CC(C)COC(=O)C1=CC=CC=C1,412.367,8.499806406514347
399,COC(=O)C1=CC=C(C=C1)C(=O)OC,460.9212,8.873382894115347
400,C1=CC=C(C(=C1)O)O,438.42627,9.11758981721758
401,C1CCC(=O)C1,351.85178,9.827477856859124
402,CN1CCCC1,291.29718,9.194637648542589
403,CC(C)(C)C1=C(C=CC(=C1)OC)O,429.13885,7.8560508531134285
404,CCN(CC)CC,329.52496,10.468032374518913
405,C1C2C=CC1C=C2,322.65366,10.135430795642463
406,CN(C)C1=CC=CC=C1,535.952,13.020562695523111
407,COC1=CC=C(C=C1)C(=O)OC,420.20825,8.045518211083737
408,CC1=CC=C(C=C1)C(=O)C,307.60413,3.6440568121452195
409,CC(C)C1=CC=C(C=C1)C=O,406.80264,8.524565295884818
410,C1=CC=C(C=C1)NC2=CC=CC=C2,465.95123,8.524403646564277
411,CCOC(OCC)OCC,339.42627,8.531557176988137
412,CC(=O)/C=C/C1=CC=CC=C1,432.98087,8.51841650487229
413,CCC(=O)OCC1=CC=CC=C1,332.85178,4.645830727670223
414,CC(=O)OC1=CC=CC=C1,379.83228,8.530753156447242
415,C1=CC=C(C=C1)CCCO,417.70358,8.478111732128173
416,C1=CC=C(C=C1)NCCO,453.67395,8.469927507353992
417,C1=CC=C(C=C1)OCCO,423.7531,8.50507393786692
418,CCC1=CC=C(C=C1)O,469.8319,10.952657832673765
419,C1=CC(=CC=C1C=O)O,476.33734,8.493343646106663
420,COC1=CC=C(C=C1)C=O,423.23828,8.565804450749507
421,CCCC(=O)CCC,348.71332,8.433584564178762
422,CCCC(=O)OC=C,170.46683,-4.008247091834722
423,CCOC(=O)CCC(=O)OCC,414.0698,9.16889722599936
424,C1=CC(=CC=C1O)O,487.76285,9.392623555459272
425,C=CCOCC(CO)O,349.13885,4.306179558370349
426,CC(=CCCC(=C)C=C)C,355.39664,8.55364679713177
427,CCC=O,285.0004,10.084223014654638
428,CNC=O,413.87167,9.697780200362043
429,CC(=O)CC(C)(C)O,358.60452,8.525334769072181
430,CC(C)CC(C)(C)CO,392.22815,9.886807301877377
431,CC(C)CCO,366.87167,10.088706531962087
432,CCCCCC(=O)OCC,360.99063,8.831215452902512
433,CCCC=O,308.9212,10.088254056175682
434,C1CCNC1,348.72308,11.163011624176669
435,CCCCOC(=O)C,337.5944,9.358446643800582
436,C1COCCO1,494.961,14.197008880464498
437,CC(C)CCOC(=O)C,334.86194,8.624154416967306
438,CCCCCC(=O)O,509.98087,8.466957808177257
439,CCCCCCCC(=O)O,459.25778,2.8904501285624207
440,C(CCCN)CCN,468.06006,11.407823421148972
441,CCCCCCCC=C,366.89157,9.861462126220372
442,CCCCCCCC#N,420.17862,9.886738799834133
443,CCCCCCCC=O,356.16885,8.627421416896391
444,CCCCCCCCCC,394.63416,9.96353607274755
445,CCCCCCCCC=O,372.2184,8.524746301255394
446,CCCCCCCCCCCCN,427.7531,8.452395300411876
447,C(=O)=O,240.8319,14.093129338219374
448,CNC,235.41614,9.175434695149448
449,CC(=C)C#N,316.56473,9.852685012753138
450,CC(=O)C(=O)O,357.73322,8.551212204663523
451,C1=CC=C2C(=C1)C3=CC=CC=C3O2,507.06006,10.35129204054203
452,COC(=O)C1=CC=CC=C1N,432.773,8.566340198878127
453,C1=CC=C2C(=C1)C=CC=C2N,462.82254,8.525865332743475
454,CCN(CC)C(=O)C1=CC=CC(=C1)C,344.17862,5.753294531772621
455,CCC1=CC=CC=C1CC,405.86194,10.087024697762946
456,C1=CC=C2C=C(C=CC2=C1)O,479.73322,9.40706223820072
457,CCCCOC(=O)C1=CC=CC=C1,418.0004,8.377169916067345
458,CCC(C)CO,364.87167,10.092922562976517
459,CC(=O)OCC1=CC=CC=C1,393.06006,8.455900130057804
460,C1=CC=C(C=C1)CC#N,408.367,8.536760564449951
461,C1CN(CCN1)CCN,458.08932,10.651782860860727
462,CC1=CC=C(C=C1)OC(=O)C,418.74298,9.521081735313043
463,COC1=CC=C(C=C1)CC=C,396.01053,8.508876403777387
464,CCOC(=O)C=C,308.3471,8.985474638513448
465,CCOC(=O)CC(C(=O)OCC)O,403.18875,8.514013583595405
466,CC(=CCC/C(=C/C=O)/C)C,406.7531,8.491334638683213
467,CCCCOC(=O)C=C,337.04016,8.609573165948873
468,C(CO)N,384.74298,9.314550313494697
469,CC(CC(C)(C)OC)O,377.85178,9.494804983453632
470,CCOC(=O)C,315.43604,10.22608919023537
471,CC(=CC(=O)C)C,342.97073,9.463247356124684
472,CCC1=CC(=CC=C1)CC,403.86194,10.083696611217395
473,CCOC(=O)CC(=O)C,370.26794,8.622535604093132
474,CCCCCCOC(=O)C(=C)C,407.149,9.387784212402874
475,C1CC=CC1,249.02028,8.48725758318238
476,C1CCOCC1,415.89157,12.933225037170796
477,CCCCCCC,323.6638,9.867782150706372
478,CCCCCCOC(=O)C,371.52533,9.134605093925156
479,CCCCOCCCC,384.21802,10.654628640863733
480,CCCCCCCCCO,421.5944,9.434804054011677
481,CCCCCCCCCOC(=O)C,328.93097,4.623389956668024
