,Name,SMILES,A,B,C,Tmin,Tmax,No.C
1397,"2,3,3-Trimethylhexane",CCCC(C)(C)C(C)C,20.62471519,3181.712081,-61.15,305,439,9
1398,"2,4,4-Trimethylhexane",CCC(C)(C)CC(C)C,20.6715728,3154.173164,-58.92,300,431,9
1399,"3,3,4-Trimethylhexane",CCC(C)C(C)(C)CC,20.7195817,3341.511487,-59.15,314,451,9
1400,"3-Ethyl-2,2-dimethylpentane",CCC(CC)C(C)(C)C,20.66224733,3178.027945,-59.15,302,435,9
1401,"3-Ethyl-2,3-dimethylpentane",CCC(C)(CC)C(C)C,20.83471096,3338.978643,-59.15,311,446,9
1402,"2,3,3,4-Tetramethylpentane",CC(C)C(C)(C)C(C)C,20.7026577,3274.34508,-57.894,308,443,9
1403,"2,2,4,5-Tetramethylhexane",CC(C)C(C)CC(C)(C)C,20.63233675,3224.885552,-66.89,314,449,10
1404,"2,2,3,3,4-Pentamethylpentane",CC(C)C(C)(C)C(C)(C)C,20.54248988,3396.059728,-62.55,325,470,10
1405,"2,2,3,4,4-Pentamethylpentane",CC(C(C)(C)C)C(C)(C)C,20.3954468,3278.489733,-62.8,319,463,10
1406,1-Ethyl-1-methylcyclopentane,CCC1(CCCC1)C,20.71493048,3120.670551,-55.058,293,422,8
1407,Peroxyacrylic acid,C=CC(=O)OO,23.78455272,5054.197305,-25.94,294,438,3
1408,3-Ethyl-2-methylhexane,CCCC(CC)C(C)C,20.79856037,3217.632409,-64.15,308,438,9
1409,3-Ethyl-3-hexene,CCC=C(CC)CC,20.78094559,3063.359208,-58.15,290,415,8
1410,"r-1, t-2, c-4-Trimethylcyclo-pentane",C[C@H]1CC(C[C@@H]1C)C,20.66478018,3007.521519,-53.342,283,409,8
1411,Butyl isobutyl ether,CCCCOCC(C)C,20.7633999,3117.083123,-67.865,328,406,8
1412,3-Ethyldecane,CCCCCCCC(CC)CC,20.24287751,3405.638482,-91.15,482,482,12
1413,4-Methylnonane,CCCCCC(C)CCC,20.83203996,3387.102672,-74.85,331,467,10
1414,3-Ethyl-3-methylheptane,CCCCC(C)(CC)CC,20.73599913,3391.477583,-68.65,327,466,10
1415,"3,3-Diethylhexane",CCCC(CC)(CC)CC,20.74272268,3432.924115,-66.95,328,469,10
1416,4-Ethyl-4-methylheptane,CCCC(C)(CC)CCC,20.74150231,3373.056903,-67.95,324,463,10
1417,3-Ethylnonane,CCCCCCC(CC)CC,20.26544284,3312.222605,-82.15,461,461,11
1418,5-Ethylnonane,CCCCC(CC)CCCC,20.29130087,3295.713069,-80.15,456,456,11
1419,4-Propyloctane,CCCCC(CCC)CCC,16.21906401,1755.168513,-79.15,453,453,11
1420,"3,3-Dimethylnonane",CCCCCCC(C)(C)CC,20.00439877,3146.712788,-84,455,455,11
1421,3-Ethyl-3-methyloctane,CCCCCC(C)(CC)CC,20.04252958,3200.892615,-83,459,459,11
1422,"3,3-Diethylheptane",CCCCC(CC)(CC)CC,20.00223434,3178.972005,-85,460,460,11
1423,"4,4-Dimethylnonane",CCCCCC(C)(C)CCC,19.98738267,3106.555704,-84,451,451,11
1424,4-Ethyl-4-methyloctane,CCCCC(C)(CC)CCC,19.99592526,3126.634246,-84,453,453,11
1425,4-Methyl-4-propylheptane,CCCC(C)(CCC)CCC,20.12219902,3206.349742,-78.15,451,451,11
1426,"4,4-Diethylheptane",CCCC(CC)(CC)CCC,19.98708333,3142.821419,-85,456,456,11
1427,"3,4-Dimethylnonane",CCCCCC(C)C(C)CC,20.15084318,3226.957879,-84,458,458,11
1428,"4,5-Dimethylnonane",CCCCC(C)C(C)CCC,20.13808686,3196.333497,-84,455,455,11
1429,"2,4-Dimethylnonane",CCCCCC(C)CC(C)C,24.06560625,5675.5568,1.489,335,452,11
1430,"3,5-Dimethylnonane",CCCCC(C)CC(C)CC,20.12947519,3175.932593,-84,453,453,11
1431,"4,6-Dimethylnonane",CCCC(C)CC(C)CCC,20.12514633,3165.732141,-84,452,452,11
1432,"2,5-Dimethylnonane",CCCCC(C)CCC(C)C,20.12514633,3165.732141,-84,452,452,11
1433,"2,6-Dimethylnonane",CCCC(C)CCCC(C)C,20.12514633,3165.732141,-84,452,452,11
1434,"2,7-Dimethylnonane",CCC(C)CCCCC(C)C,20.14234664,3206.533949,-84,456,456,11
1435,"2,8-Dimethylnonane",CC(C)CCCCCC(C)C,20.14234664,3206.533949,-84,456,456,11
1436,"3,6-Dimethylnonane",CCCC(C)CCC(C)CC,20.13808686,3196.333497,-84,455,455,11
1437,"3,7-Dimethylnonane",CCC(C)CCCC(C)CC,20.14660643,3216.734401,-84,457,457,11
1438,5-Ethyldecane,CCCCCC(CC)CCCC,20.23682171,3353.623085,-90.15,475,475,12
1439,"2,2-Dimethyldecane",CCCCCCCCC(C)(C)C,20.04098685,3269.716884,-90.15,474,474,12
1440,"3,3-Dimethyldecane",CCCCCCCC(C)(C)CC,20.04936826,3289.979633,-90.15,476,476,12
1441,"3,3-Diethyloctane",CCCCCC(CC)(CC)CC,20.05770362,3310.265407,-90.15,478,478,12
1442,"4,4-Dimethyldecane",CCCCCCC(C)(C)CCC,20.05477933,3266.493265,-89.15,472,472,12
1443,"4,4-Diethyloctane",CCCCC(CC)(CC)CCC,20.03675009,3259.585509,-90.15,473,473,12
1444,"2,3-Dimethyldecane",CCCCCCCC(C)C(C)C,24.04287974,6111.96345,8.576,354,480,12
1445,"3,4-Dimethyldecane",CCCCCCC(C)C(C)CC,20.16841191,3344.573925,-91.15,478,478,12
1446,"4,5-Dimethyldecane",CCCCCC(C)C(C)CCC,20.17803671,3330.988673,-90.15,475,475,12
1447,"3,5-Dimethyldecane",CCCCCC(C)CC(C)CC,20.1694711,3310.403562,-90.15,473,473,12
1448,"4,6-Dimethyldecane",CCCCC(C)CC(C)CCC,20.18349384,3307.133892,-89.15,471,471,12
1449,"2,5-Dimethyldecane",CCCCCC(C)CCC(C)C,20.22880871,3341.833849,-87.15,471,471,12
1450,"2,7-Dimethyldecane",CCCC(C)CCCCC(C)C,20.17803671,3330.988673,-90.15,475,475,12
1451,"2,8-Dimethyldecane",CCC(C)CCCCCC(C)C,20.18651023,3351.573784,-90.15,477,477,12
1452,"3,6-Dimethyldecane",CCCCC(C)CCC(C)CC,20.1737539,3320.696118,-90.15,474,474,12
1453,"3,7-Dimethyldecane",CCCC(C)CCCC(C)CC,20.17803671,3330.988673,-90.15,475,475,12
1454,"3,8-Dimethyldecane",CCC(C)CCCCC(C)CC,20.16841191,3344.573925,-91.15,478,478,12
1455,"4,7-Dimethyldecane",CCCC(C)CCC(C)CCC,20.18777665,3317.426447,-89.15,472,472,12
1456,"2,2-Dimethylsuccinic acid anhydride",CC1(CC(=O)OC1=O)C,23.63348011,5426.80623,-44.829,334,492,6
1457,"5,5-Dimethyldecane",CCCCCC(C)(C)CCCC,20.11342618,3297.532112,-86.15,470,470,12
1458,"1-Ethyl-2,4,5-trimethylbenzene",CCC1=C(C=C(C(=C1)C)C)C,20.22272989,3251.291598,-111.484,360,479,11
1459,"2-Ethyl-3,3-dimethyl-1-butene",CCC(=C)C(C)(C)C,20.80655034,3016.156213,-58.15,286,409,8
1460,3-(Methylamino) pyridine,CNC1=CN=CC=C1,25.54354352,6904.789549,0,313,343,6
1461,"r-1-Ethyl-c-2, t-3-dimethylcyclopentane",CC[C@@H]1CC[C@H]([C@@H]1C)C,20.03235215,3003.975538,-65,418,418,9
1462,2-Methyl-3-heptanol,CCCCC(C(C)C)O,20.11215975,2648.203115,-132.35,344,447,8
1463,5-Methyl-3-heptanol,CCC(C)CC(CC)O,20.44695563,2976.321491,-93.05,325,433,8
1464,3-Methyl-1-cyclopentanol,CC1CCC(C1)O,20.55989742,2908.50115,-101.703,303,433,6
1465,"1,1-Dimethylcyclobutane",CC1(CCC1)C,20.35165163,2534.271205,-42,329,329,6
1466,"2,2,4-Trimethyloctane",CCCCC(C)CC(C)(C)C,20.10571252,3170.17613,-75.15,445,445,11
1467,"cis-1,1,2,5-Tetramethyl-cyclopentane",C[C@@H]1CC[C@@H](C1(C)C)C,19.93875207,2920.460777,-64,411,411,9
1468,trans-Carane,C[C@H]1CC[C@H]2[C@@H](C1)C2(C)C,20.65653692,3387.081949,-71.088,359,437,10
1469,cis-Carane,CC1CCC2C(C1)C2(C)C,20.69353946,3414.015286,-69.081,359,437,10
1470,"4,4-Dimethylcyclopentene",CC1(CC=CC1)C,20.59008432,2809.844589,-51.15,278,403,7
1471,trans-3-Decene,CCCCCC/C=C/CC,20.88412443,3429.771876,-78.049,398,445,10
1472,"3,3-Dimethyl-1-pentanol",CCC(C)(C)CCO,26.64090953,6619.932142,0,355,440,7
1473,3-Methylhexanal,CCCC(C)CC=O,21.72790674,3782.557846,-46.717,315,417,7
1474,Ethyl-p-menth-3-yl ether,CCOC1CC(CCC1C(C)C)C,20.56749596,3523.091045,-95.524,349,487,12
1475,2-(Diethylamino)-pentanenitril,CCCC(C#N)N(CC)CC,24.59966784,7068.936235,0,283,326,9
1476,"3,4-Diethylhexane",CCC(CC)C(CC)CC,20.74253847,3392.168359,-68.95,327,466,10
1477,cis-3-Decene,CCCCCC/C=C\CC,20.86936486,3433.548116,-76.951,398,445,10
1478,cis-4-Decene,CCCCC/C=C\CCC,20.83203996,3413.322208,-77.038,397,444,10
1479,trans-4-Decene,CCCCC/C=C/CCC,20.84827318,3407.452919,-78.418,398,445,10
1480,2-Nonyne,CCCCCCC#CC,20.51709237,3059.120149,-94.215,371,435,9
1481,cis-1-Ethyl-3-methylcyclohexane,CC[C@H]1CCC[C@H](C1)C,20.74502527,3317.804071,-61.689,348,465,9
1482,"2,3-Dimethyl-2-hexanol",CCCC(C)C(C)(C)O,26.26835126,6385.068463,0,342,436,8
1483,"3,4-Dimethyl-3-hexanol",CCC(C)C(C)(CC)O,25.48570258,5931.4592,0,332,427,8
1484,"4,4-Dimethyl-3-hexanol",CCC(C(C)(C)CC)O,24.93239139,5795.606679,0,334,435,8
1485,"2,3-Dimethyl-1-butanol",CC(C)C(C)CO,23.9422798,4706.48393,-43.15,331,444,6
1486,"1,4-Dimethylcyclopentene",CC1CC=C(C1)C,20.51361546,2823.890358,-52.15,273,413,7
1487,"(Z)-3,4-Dimethyl-2-hexene",CCC(C)/C(=C\C)/C,20.78094559,3063.359208,-58.15,290,415,8
1488,"(E)-4,4-Dimethyl-2-hexene",CCC(C)(C)/C=C/C,20.82393486,2984.610798,-58.15,284,404,8
1489,"(Z)-3,4-Dimethyl-3-hexene",CC/C(=C(/C)\CC)/C,20.75623886,3110.562202,-58.15,294,422,8
1490,"(E)-3,4-Dimethyl-3-hexene",CC/C(=C(\C)/CC)/C,20.75623886,3110.562202,-58.15,294,422,8
1491,"5,6-Epoxy-cis-cyclooctene",C/1CC2C(O2)CC/C=C1,18.93132504,2427.896379,-135.982,355,393,8
1492,5-Dodecyne,CCCCCCC#CCCCC,20.96966547,3723.042929,-96.537,441,490,12
1493,4-Ethyl-3-hexanol,CCC(CC)C(CC)O,25.25245071,5998.234167,0,354,440,8
1494,3-Ethyl-2-methyl-1-pentene,CCC(CC)C(=C)C,20.69890449,2998.149998,-55.555,284,408,8
1495,"2,3-Dimethyl-3-octanol",CCCCCC(C)(C(C)C)O,24.57940509,6032.772944,0,342,462,10
1496,"3,3-Dimethyl-2-pentanol",CCC(C)(C)C(C)O,23.64294373,5088.713056,0,341,423,7
1497,(E)-4-Ethyl-2-hexene,CCC(CC)/C=C/C,20.79328745,3039.642581,-58.15,288,412,8
1498,cis-1-Ethyl-2-methylcyclopropane,CC[C@H]1C[C@H]1C,20.39307513,2634.917199,-43,340,340,6
1499,trans-1-Ethyl-2-methylcyclopropane,CCC1CC1C,20.36079289,2551.540593,-43,332,332,6
1500,"2,5,6-Trimethyl-2-cyclohexen-1-one",CC1CC=C(C(=O)C1C)C,20.52609548,3452.926672,-86.921,371,478,9
1501,trans-3-ne,CCCCC/C=C/CC,20.87751601,3279.43149,-70.605,377,420,9
1502,trans-2-Decene,CCCCCCCC=CC,20.9217717,3454.630585,-78.76,400,446,10
1503,Angelic acid nitrile,C/C=C(/C)\C#N,21.5935509,3758.25406,-39.895,265,413,5
1504,3-Nonyne,CCCCCC#CCC,21.28813601,3540.632138,-67.094,368,430,9
1505,4-Nonyne,CCCCC#CCCC,21.55912725,3702.018025,-59.247,366,429,9
1506,4-Methyl-2-hexyne,CCC(C)C#CC,20.78566589,2930.960565,-56.15,278,398,7
1507,6-Methyl-1H-indene,CC1=CC2=C(C=CC2)C=C1,23.31823319,4305.903201,-115,480,480,10
1508,"trans-1,3-Hexadiene",CC/C=C/C=C,20.04333548,2338.560682,-70.813,299,320,6
1509,cis-3-ne,CCCCC/C=C\CC,20.83639184,3274.460209,-69.39,377,421,9
1510,"2,4,5-Trimethylheptane",CCC(C)C(C)CC(C)C,20.72494672,3309.505554,-69.85,322,458,10
1511,"2,3,5-Trimethylheptane",CCC(C)CC(C)C(C)C,20.64221484,3315.722534,-70.15,324,463,10
1512,"3,3,4-Trimethylheptane",CCCC(C)C(C)(C)CC,20.70832206,3377.431814,-67.25,325,464,10
1513,"3,4,4-Trimethylheptane",CCCC(C)(C)C(C)CC,20.70509844,3371.214835,-66.95,324,463,10
1514,"3,4,5-Trimethylheptane",CCC(C)C(C)C(C)CC,20.71412457,3369.603025,-68.95,326,465,10
1515,Pentyl levulinate,CCCCCOC(=O)CCC(=O)C,21.3562695,4174.701903,-101.82,354,527,10
1516,"3-Ethyl-2,2-dimethylhexane",CCCC(CC)C(C)(C)C,20.70217416,3325.853908,-66.75,320,458,10
1517,"2,2,5-Trimethylheptane",CCC(C)CCC(C)(C)C,20.73120976,3263.684111,-69.35,318,452,10
1518,cis-2-Decene,CCCCCCC/C=C\C,20.8731411,3448.445841,-78.41,401,447,10
1519,(Z)-2-Methyl-3-heptene,CCC/C=C\C(C)C,20.79768539,3031.813792,-58.15,288,411,8
1520,(E)-3-Methyl-2-hexene,CCC/C(=C/C)/C,20.72895322,2900.566442,-53.15,274,393,7
1521,Butyl isobutyl amine,CCCCNCC(C)C,23.29064822,4959.76829,0,313,423,8
1522,1-Heptyl-1-cyclopentanol,CCCCCCCC1(CCCC1)O,20.53030921,3527.730754,-132.002,395,523,12
1523,3-Ethyl-1-pentyne,CCC(CC)C#C,20.81882312,2815.601052,-54.15,267,381,7
1524,4-Methyl-2-pentyne,CC#CC(C)C,20.68711525,2694.485076,-52.15,258,370,6
1525,"2-Butanamine, N-ethyl-",CCC(C)NCC,21.23741006,3083.562089,-52.861,283,313,6
1526,Tetraisopropoxy-germane,CC(C)O[Ge](OC(C)C)(OC(C)C)OC(C)C,20.1445341,3214.201557,-109.61,313,453,12
1527,"trans-2,3-Epoxybutane",C[C@H]1[C@@H](O1)C,21.0409535,2658.177914,-47.98,276,360,4
1528,2-Methyl-4-heptanol,CCCC(CC(C)C)O,19.98966223,2536.527738,-139.55,344,448,8
1529,Isopropyl levulinate,CC(C)OC(=O)CCC(=O)C,22.34691069,4564.105883,-59.668,321,481,8
1530,3-Butylcyclopentene,CCCCC1CCC=C1,20.96013277,3424.020019,-62.076,360,425,9
1531,2-(4-Ethylphenyl) ethanol,CCC1=CC=C(C=C1)CCO,21.85450287,4465.585175,-90.914,445,523,10
1532,(Z)-3-Methyl-3-heptene,CCC/C=C(/C)\CC,20.76040653,3102.733413,-58.15,294,421,8
1533,(E)-3-Methyl-3-heptene,CCC/C=C(\C)/CC,20.76040653,3102.733413,-58.15,294,421,8
1534,Dipropylene glycol monobutyl ether,CCCCOCC(C)OCC(C)O,22.86589034,4978.076144,-60.969,337,500,10
1535,"3,3-Dimethyl-1,5-hexadiene",CC(C)(CC=C)C=C,22.93374753,4236.756571,0,293,371,8
1536,2-Acetylheptanoic acid ethyl ester,CCCCCC(C(=O)C)C(=O)OCC,22.92587269,5802.357859,-24.583,293,373,11
1537,Hexyl levulinate,CCCCCCOC(=O)CCC(=O)C,22.1246882,4829.948543,-84.29,363,540,11
1538,(E)-5-Methyl-2-heptene,CCC(C)C/C=C/C,20.77237998,3079.016786,-58.15,292,417,8
1539,Ethyl-4-methyl-pentanoate,CCOC(=O)CCC(C)C,22.27923771,4224.826878,-41.13,284,434,8
1540,3-(3-Hydroxyphenyl)-2-propenoic acid,C1=CC(=CC(=C1)O)/C=C/C(=O)O,24.20813627,6515.00334,-39.21,375,553,9
1541,Dihydro-2H-pyran,C1CC=COC1,20.21692737,2414.027909,-81.681,358,479,5
1542,6-Methyl-3-isopropenyl-5-hepten-2-one,CC(=CCC(C(=C)C)C(=O)C)C,24.59844747,6366.811266,13.403,389,420,11
1543,Methyl diazene,CN=N,23.56852418,3308.561494,0,195,236,1
1544,2-(1-Methyl-cyclohexyl)-2-propanol,CC(C)(CC1CCCCC1)O,24.54274794,6284.369509,0,393,417,10
1545,"1,3-Dihydroxy-5-methyl-2-ethyl benzene",CCC1=C(C=C(C=C1O)C)O,21.0103982,4032.056756,-137.01,388,453,9
1546,2-Ethyl-1-pentanol,CCCC(CC)CO,24.64456825,5758.765318,0,383,426,7
1547,cis-Bicyclo[4.2.0]octane,C1CC[C@H]2CC[C@H]2C1,21.55756149,3729.206949,-39.893,298,347,8
1548,cis-5-Ethylidenebicyclo[2.2.1]hept-2-ene,CC=C1C[C@@H]2C[C@H]1C=C2,20.88288104,3339.178968,-63.592,345,415,9
1549,trans-5-Ethylidenebicyclo[2.2.1]hept-2-ene,C/C=C\1/CC2CC1C=C2,20.89515381,3352.858626,-63.828,347,416,9
1550,3-Butylphenol,CCCCC1=CC(=CC=C1)O,21.60676774,4221.688454,-103.166,369,533,10
1551,"3,7-Dimethyl-6-octen-1-yne-3-ol",CC(=CCC[C@](C)(C#C)O)C,24.68221552,6261.449577,6.468,369,445,10
1552,2-Hydroxybutanoic acid methyl ester,CC[C@@H](C(=O)OC)O,20.34032291,2764.732342,-98.591,313,412,5
1553,3-Methyl-2-heptanol,CCCCC(C)C(C)O,21.54851233,3687.359768,-71.35,336,445,8
1554,2-Methylglutaric anhydride,CC1CCC(=O)OC1=O,22.99808175,5920.63705,-39.839,366,555,6
1555,2-Ethyl-3-methyl-1-butanol,CCC(CO)C(C)C,25.66921862,6150.204783,0,340,404,7
1556,"Cyclobutane-1,2-dione",C1CC(=O)C1=O,26.00346187,6414.451751,1.776,286,339,4
1557,(Z)-3-Pentenoic acid,C/C=C\CC(=O)O,21.90472225,3725.58268,-93.15,353,455,5
1558,3-Propylcyclopentene,CCCC1CCC=C1,20.82683611,3170.818551,-58.176,339,399,8
1559,"Dihydro-3,3,4-trimethyl 2,5-furandione",CC1C(=O)OC(=O)C1(C)C,22.20249255,4954.932862,-40.342,327,504,7
1560,"2,6-Dimethyl-4-(1-methylethyl)heptane",CC(C)CC(CC(C)C)C(C)C,24.1175756,4721.796121,-81.15,456,456,12
1561,2-Methyl-3-hexyne,CCC#CC(C)C,20.79579727,2903.329544,-55.15,275,393,7
1562,(Z)-3-Ethyl-2-hexene,CCC/C(=C\C)/CC,20.76040653,3102.733413,-58.15,294,421,8
1563,"(Z)-2,4-Dimethyl-3-hexene",CC/C(=C\C(C)C)/C,20.81530016,3009.708975,-58.15,286,408,8
1564,Citracononitrile,C/C(=C/C#N)/C#N,22.7915629,5136.309792,-62.258,395,468,5
1565,3-Hexylcyclopentene,CCCCCCC1CCC=C1,21.55834437,4145.933405,-58.463,403,473,11
1566,"cis-Bicyclo[4.3.0]nona-3,7-diene",C1C=CCC2C1CC=C2,20.67742137,3354.972399,-67.744,356,429,9
1567,6-Methyl-1-octanol,CCC(C)CCCCCO,24.32819306,6134.086688,0,356,373,9
1568,Propylene ozonide,CC1OCOO1,24.29379244,4440.371868,0,261,284,3
1569,N-Isopropylbutyl amine,CCCCNC(C)C,20.25199575,2739.044703,-82.645,325,395,7
1570,3-Methylcyclopentene,CC1CCC=C1,20.38711144,2526.792409,-53.181,300,338,6
1571,"(E)-3,4,4-Trimethyl-2-pentene",C/C=C(\C)/C(C)(C)C,20.79768539,3031.813792,-58.15,288,411,8
1572,"(Z)-5,5-Dimethyl-2-hexene",C/C=C\CC(C)(C)C,20.82225397,2992.439587,-58.15,284,405,8
1573,"(Z)-3,4,4-Trimethyl-2-pentene",C/C=C(/C)\C(C)(C)C,20.80146163,3033.425602,-58.15,288,411,8
1574,"(E)-5,5-Dimethyl-2-hexene",C/C=C/CC(C)(C)C,20.83454977,2970.33477,-58.15,282,402,8
1575,"2,2,6,6-Tetramethylheptane",CC(C)(C)CCCC(C)(C)C,19.96847844,3081.457527,-71.15,436,436,11
1576,3-Methyl-1-hexyne,CCCC(C)C#C,20.82342829,2826.423202,-54.15,268,382,7
1577,(Z)-3-Ethyl-4-methyl-2-pentene,CC/C(=C/C)/C(C)C,20.78094559,3063.359208,-58.15,290,415,8
1578,(E)-3-Ethyl-4-methyl-2-pentene,CC/C(=C\C)/C(C)C,20.79165261,3051.155507,-58.15,289,413,8
1579,"2,3-Dimethyl-6-tert-butylphenol",CC1=C(C(=C(C=C1)C(C)(C)C)O)C,22.177947,4729.910431,-81.124,412,525,12
1580,(Z)-5-Methyl-3-heptene,CC/C=C\C(C)CC,20.79768539,3031.813792,-58.15,288,411,8
1581,1-Methoxy-2-buta,CCC(=O)COC,21.25642942,3284.557045,-68.432,297,406,5
1582,"1,1,3,3-Tetramethyl-cyclopentane",CC1(CCC(C1)(C)C)C,19.98116569,2782.651059,-62,391,391,9
1583,(E)-6-Methyl-2-heptene,C/C=C/CCC(C)C,20.77663976,3071.187997,-58.15,291,416,8
1584,Octyl lactate,CCCCCCCCOC(=O)C(C)O,22.09668877,4604.449477,-92.19,328,528,11
1585,2-Methyl-3-(1-methylethyl)-3-hexanol,CCCC(C(C)C)(C(C)C)O,23.56880049,5602.189531,0,342,465,10
1586,4-Isopropyl-4-heptanol,CCCC(CCC)(C(C)C)O,24.27431257,5901.525593,0,346,463,10
1587,Triisopropyl-methanol,CC(C)C(C(C)C)(C(C)C)O,19.57897315,2776.917622,-122.75,347,468,10
1588,6-Methyl-3-hepten-2-ol,CC(C)C/C=C/C(C)O,25.16695573,5589.972015,-38.884,315,448,8
1589,"2,2,4,4-Tetramethylhexane",CCC(C)(C)CC(C)(C)C,20.39263764,3214.40879,-64.45,316,457,10
1590,1-Hydroxy-2-buta,CCC(=O)CO,22.77318827,4590.12049,-8.595,265,427,4
1591,"2,3,5,6-Tetramethylheptane",CC(C)C(C)CC(C)C(C)C,20.17216512,3216.342961,-76.15,448,448,11
1592,"2,3,3,4,5-Pentamethylhexane",CC(C)C(C)C(C)(C)C(C)C,19.93145288,3152.008734,-79.15,454,454,11
1593,"1,1,2,2-Tetramethyl-cyclopentane",CC1(CCCC1(C)C)C,19.9659456,2879.244504,-65,406,406,9
1594,4-Methyl-1-hexyne,CCC(C)CC#C,20.82066519,2872.014386,-55.15,272,388,7
1595,4-Ethyl-2-methylheptane,CCCC(CC)CC(C)C,20.76217953,3311.577881,-70.85,322,458,10
1596,4-Ethyl-3-methylheptane,CCCC(CC)C(C)CC,20.75041332,3371.445093,-69.85,326,464,10
1597,3-Ethyl-(5RS)-methylheptane,CC[C@@H](C)CC(CC)CC,20.81728039,3350.721827,-70.75,324,460,10
1598,3-Ethyl-4-methylheptane,CCCC(C)C(CC)CC,20.75359088,3377.431814,-70.15,327,465,10
1599,"2,2,3-Trimethylheptane",CCCCC(C)C(C)(C)C,20.72319676,3329.768303,-68.75,322,460,10
1600,"2,3,3-Trimethylheptane",CCCCC(C)(C)C(C)C,20.71617387,3356.708549,-68.15,324,462,10
1601,"2,3,4-Trimethylheptane",CCCC(C)C(C)C(C)C,20.72112443,3342.662779,-69.55,324,462,10
1602,"4-Ethyl-2,2-dimethylhexane",CCC(CC)CC(C)(C)C,20.76968595,3260.460492,-67.15,315,448,10
1603,"3-Ethyl-2,3-dimethylhexane",CCCC(C)(CC)C(C)C,20.69835187,3398.15508,-66.35,326,466,10
1604,"4-Ethyl-2,3-dimethylhexane",CCC(CC)C(C)C(C)C,20.70744708,3357.169066,-68.45,324,463,10
1605,"4-Ethyl-2,4-dimethylhexane",CCC(C)(CC)CC(C)C,20.70509844,3371.214835,-66.95,324,463,10
1606,"3-Ethyl-2,5-dimethylhexane",CCC(CC(C)C)C(C)C,20.71509166,3291.084873,-69.05,320,456,10
1607,"4-Ethyl-3,3-dimethylhexane",CCC(CC)C(C)(C)CC,20.69512825,3391.9381,-66.15,325,466,10
1608,"3-Ethyl-3,4-dimethylhexane",CCC(C)C(C)(CC)CC,20.69190463,3385.721121,-65.85,324,465,10
1609,"2,2,3,4-Tetramethylhexane",CCC(C)C(C)C(C)(C)C,20.605834,3324.01184,-65.85,321,461,10
1610,"2,2,3,5-Tetramethylhexane",CC(C)CC(C)C(C)(C)C,20.72729536,3264.144628,-66.85,315,450,10
1611,"2,3,3,4-Tetramethylhexane",CCC(C)C(C)(C)C(C)C,20.64804038,3396.174857,-65.43,326,468,10
1612,"2,3,3,5-Tetramethylhexane",CC(C)CC(C)(C)C(C)C,20.66646106,3290.854615,-66.25,318,455,10
1613,"2,3,4,4-Tetramethylhexane",CCC(C)(C)C(C)C(C)C,20.6180377,3356.938807,-65.55,323,464,10
1614,"2,3,4,5-Tetramethylhexane",CC(C)C(C)C(C)C(C)C,20.71511469,3322.169772,-67.85,321,458,10
1615,"3,3-Diethyl-2-methylpentane",CCC(CC)(CC)C(C)C,20.68812839,3458.022293,-65.45,330,473,10
1616,"3-Ethyl-2,2,3-trimethylpentane",CCC(C)(CC)C(C)(C)C,20.56669005,3431.082047,-63.15,328,473,10
1617,"3-Ethyl-2,2,4-trimethylpentane",CCC(C(C)C)C(C)(C)C,20.6228501,3305.59116,-65.05,319,458,10
1618,"3-Ethyl-2,3,4-trimethylpentane",CCC(C)(C(C)C)C(C)C,20.58755147,3423.069051,-64.83,328,473,10
1619,5-Methyl-2-hexyne,CC#CCC(C)C,20.79833011,2962.045464,-56.15,280,401,7
1620,1-Ethyl-1-methylcyclopropane,CCC1(CC1)C,20.42655472,2553.728049,-43,330,330,6
1621,"cis-1,1,3,4-Tetramethyl-cyclopentane",C[C@@H]1CC(C[C@@H]1C)(C)C,19.91966364,2871.853206,-64,406,406,9
1622,1-(4-Methoxy-phenyl)-2-buta,CCC(=O)CC1=CC=C(C=C1)OC,24.63337769,6828.237805,-31.431,402,552,11
1623,"2,2,5-Trimethyl-4-hexen-1-ol",CC(=CCC(C)(C)CO)C,26.06141794,6026.157617,-33.851,323,373,9
1624,"2,6,6-Trimethyloctane",CCC(C)(C)CCCC(C)C,20.07722954,3181.021306,-77.15,449,449,11
1625,1-Dimethyl-2-ethyl-1-cyclopentane,CCC1CCCC1(C)C,20.07665389,2959.78893,-65,411,411,9
1626,(Z)-4-Ethyl-2-hexene,CCC(CC)/C=C\C,20.79328745,3039.642581,-58.15,288,412,8
