,Column1,Name,SMILES,A,B,C,Tmin,Tmax,No.C,Atom,Count Unique Atom,Pass Screen,Atom2,Func. Group
1362,2824,Dihydrocarvone,CC1CCC(CC1=O)C(=C)C,22.20578524907063,4923.562442306936,-35.255,320,496,10,"[1, 6, 8]",3,True,CHO,ketone
1363,2825,2-Methyl-1-octene,CCCCCCC(=C)C,20.374815634823623,3095.273037108176,-68.0,418,418,9,"[1, 6]",2,True,CH,alkene
1364,2826,2-(Methylamino) pyridine,CNC1=CC=CC=N1,21.64752349327422,5315.1699968277135,0.0,308,323,6,"[1, 6, 7]",3,True,CHN,aromatic
1365,2832,3-Propylaniline,CCCC1=CC(=CC=C1)N,29.203180165723023,9515.930255177982,94.707,350,371,9,"[1, 6, 7]",3,True,CHN,amine
1366,2833,D-Fenchone,C[C@]12CC[C@H](C1)C(C2=O)(C)C,22.44467845246876,4700.128795223166,-33.58,301,464,10,"[1, 6, 8]",3,True,CHO,ketone
1367,2834,6-Methyl-2-heptanol,CC(C)CCCC(C)O,21.511901231296875,3398.615597259212,-104.65,349,451,8,"[1, 6, 8]",3,True,CHO,alcohol
1368,2842,Pentaethylene glycol,C(COCCOCCOCCOCCO)O,19.248782446796746,4140.586802115055,-162.059,393,472,10,"[1, 6, 8]",3,True,CHO,ester
1369,2843,1-Hexen-3-ol,CCCC(C=C)O,21.07180814247292,2906.143302739831,-103.745,354,408,6,"[1, 6, 8]",3,True,CHO,alcohol
1370,2844,Ethylcyclobutane,CCC1CCC1,20.50154991834201,2708.3466380814566,-42.0,344,344,6,"[1, 6]",2,True,CH,alkane
1371,2845,3-Methyl-1-heptene,CCCCC(C)C=C,20.80210635053053,3023.985002629081,-58.15,287,410,8,"[1, 6]",2,True,CH,alkene
1372,2846,N-Acetyl-L-isoleucine ethyl ester,CC[C@H](C)[C@@H](C(=O)OCC)NC(=O)C,26.85389864704306,8312.332185708507,0.0,391,476,10,"[1, 6, 7, 8]",4,True,CHON,ester
1373,2850,2-Methylbicyclo[2.2.2]-oct-2-ene,CC1=CC2CCC1CC2,20.86178935614093,3382.0853388766072,-61.62,363,402,9,"[1, 6]",2,True,CH,alkene
1374,2851,"2,3-Dimethyl-2-pentanol",CCC(C)C(C)(C)O,19.13678470787352,2014.76195636979,-148.15,323,416,7,"[1, 6, 8]",3,True,CHO,alcohol
1375,2852,"1,1-Dimethylindane",CC1(CCC2=CC=CC=C21)C,20.819767178193796,3641.291947965133,-75.381,379,467,11,"[1, 6]",2,True,CH,aromatic
1376,2853,(Z)-3-Methyl-3-hexene,CC/C=C(/C)\CC,20.729643997654005,2854.8831533995976,-58.359,276,393,7,"[1, 6]",2,True,CH,alkene
1377,2854,"(Z)-3,4-Dimethyl-2-pentene",C/C=C(/C)\C(C)C,20.75428165814904,2853.8239642568205,-53.15,270,387,7,"[1, 6]",2,True,CH,alkene
1378,2855,"(E)-3,4-Dimethyl-2-pentene",C/C=C(\C)/C(C)C,20.74454172320568,2871.5538694728743,-53.15,271,389,7,"[1, 6]",2,True,CH,alkene
1379,2857,cis-1-Ethyl-2-methylcyclohexane,CC[C@H]1CCCC[C@H]1C,20.87661800413981,3423.2532577542484,-63.15,321,458,9,"[1, 6]",2,True,CH,alkane
1380,2858,trans-1-Ethyl-2-methylcyclohexane,CC[C@H]1CCCC[C@@H]1C,20.86003939147026,3376.0732891988,-63.15,318,453,9,"[1, 6]",2,True,CH,alkane
1381,2859,trans-1-Ethyl-3-methylcyclohexane,CC[C@H]1CCC[C@@H](C1)C,20.859578874451657,3375.014100056023,-63.15,318,453,9,"[1, 6]",2,True,CH,alkane
1382,2860,cis-1-Ethyl-4-methylcyclohexane,CCC1CCC(CC1)C,20.86832869780504,3400.6879238429065,-63.15,319,456,9,"[1, 6]",2,True,CH,alkane
1383,2861,1-Ethyl-1-methylcyclohexane,CCC1(CCCCC1)C,20.409193230262023,3217.102814378491,-63.15,314,455,9,"[1, 6]",2,True,CH,alkane
1384,2864,Dimethylfurazan,CC1=NON=C1C,25.961646923507868,6147.902198294102,0.0,353,427,4,"[1, 6, 7, 8]",4,True,CHON,aromatic
1385,2868,6-Methyl-1-heptene,CC(C)CCCC=C,20.794645974829223,3041.9451663544337,-58.15,289,412,8,"[1, 6]",2,True,CH,alkene
1386,2869,Dimethyl-D-tartrate,COC(=O)[C@H]([C@@H](C(=O)OC)O)O,24.247947968047047,6603.210769412559,-34.093,375,553,6,"[1, 6, 8]",3,True,CHO,ester
1387,2870,"1,2-Epoxyheptane",CCCCCC1CO1,20.464363169090163,3004.341649200748,-81.863,305,413,7,"[1, 6, 8]",3,True,CHO,ester
1388,2872,2-Hydroxyphenyl acetylene,C#CC1=CC=CC=C1O,18.4899194776987,4829.978476372379,109.026,300,372,8,"[1, 6, 8]",3,True,CHO,alcohol
1389,2875,"1,5-Dimethyl-1H-tetrazole",CC1=NN=NN1C,27.31109994310796,8402.77542557622,-0.459,346,387,3,"[1, 6, 7]",3,True,CHN,aromatic
1390,2879,"2,2,4-Trimethyl-3-pentanol",CC(C)C(C(C)(C)C)O,16.7064061422183,1146.9176348203343,-202.75,329,431,8,"[1, 6, 8]",3,True,CHO,alcohol
1391,2880,"3,3,4,4-Tetramethylhexane",CCC(C)(C)C(C)(C)CC,20.57714378694501,3437.0687683122123,-63.45,328,474,10,"[1, 6]",2,True,CH,alkane
1392,2881,"trans, trans-2,4-Hexadiene",C/C=C/C=C/C,20.633580147574293,2741.3311695385964,-54.759,304,323,6,"[1, 6]",2,True,CH,alkene
1393,2884,5-Decanol,CCCCCC(CCCC)O,20.853592153209878,3039.4123227521404,-148.15,368,393,10,"[1, 6, 8]",3,True,CHO,alcohol
1394,2886,2-Propenal oxime,C=CC=NO,23.62583552762192,5118.326602397838,0.0,303,381,3,"[1, 6, 7, 8]",4,True,CHON,alkene
1395,2890,"1-Phenyl-1,3-pentandione",CCC(=O)CC(=O)C1=CC=CC=C1,23.842554836574514,6288.286206243763,-39.207,371,550,11,"[1, 6, 8]",3,True,CHO,ketone
1396,2892,3-Methoxypropyl amine,COCCCN,21.608863089562853,3314.7922895338565,-62.292,278,318,4,"[1, 6, 7, 8]",4,True,CHON,ester
1397,2894,2-Methyl-3-(1-methylethyl)-3-heptanol,CCCCC(C(C)C)(C(C)C)O,15.6228095974553,1224.9752694728325,-213.15,358,430,11,"[1, 6, 8]",3,True,CHO,alcohol
1398,2895,3-Methyl-3-octanol,CCCCCC(C)(CC)O,18.799916508768483,2281.8618271570995,-148.15,353,388,9,"[1, 6, 8]",3,True,CHO,alcohol
1399,2896,"2,2,3-Trimethyl-3-hexanol",CCCC(C)(C(C)(C)C)O,17.934628056672253,1740.5240717941992,-174.55,343,444,9,"[1, 6, 8]",3,True,CHO,alcohol
1400,2897,Aconitic acid triethyl ester,CCOC(=O)CC(=CC(=O)OCC)C(=O)OCC,31.786473407403975,10693.571282894134,0.0,423,443,12,"[1, 6, 8]",3,True,CHO,ester
1401,2899,Diethyl isopentylmalonate,CCOC(=O)C(CCC(C)C)C(=O)OCC,23.55295870942865,6546.505006327395,0.0,375,419,12,"[1, 6, 8]",3,True,CHO,ester
1402,2903,"2-Octyl-1,3-dioxolane",CCCCCCCCC1OCCO1,26.21753320489229,7430.495054548925,3.805,293,373,11,"[1, 6, 8]",3,True,CHO,ester
1403,2904,1-Butyl-cyclohexanol,CCCCC1(CCCCC1)O,24.325199697917,5936.391336821856,-17.29,362,481,10,"[1, 6, 8]",3,True,CHO,alcohol
1404,2905,2-Methyl-3-phenyl propanal,C[C@@H](CC1=CC=CC=C1)C=O,17.522879790343055,2362.661840655353,-145.7,293,373,10,"[1, 6, 8]",3,True,CHO,aldehyde
1405,2908,Butyl heptanoate,CCCCCCC(=O)OCCCC,35.65104012408146,18290.72053871869,273.15,368,442,11,"[1, 6, 8]",3,True,CHO,ester
1406,2909,"3-Isopropyl-2,2,4-trimethyl-3-pentanol",CC(C)C(C(C)C)(C(C)(C)C)O,17.53073160551017,1895.0275315341,-173.15,321,458,11,"[1, 6, 8]",3,True,CHO,alcohol
1407,2910,Isopropyl caprylate,CCCCCCCC(=O)OC(C)C,24.168716014997123,5653.564809849397,-33.789,388,419,11,"[1, 6, 8]",3,True,CHO,ester
1408,2911,4-Ethoxystyrene,CCOC1=CC=C(C=C1)C=C,23.868527996423488,5687.981549234379,-37.388,337,498,10,"[1, 6, 8]",3,True,CHO,ester
1409,2912,Propyl carbamate,CCCOC(=O)N,24.53010674534254,5470.481663935255,-47.66,325,468,4,"[1, 6, 7, 8]",4,True,CHON,ester
1410,2913,Ethylene sebacate,C1CCCCC(=O)OCCOC(=O)CCC1,27.50541509910572,8609.008762015323,-12.702,293,373,12,"[1, 6, 8]",3,True,CHO,ester
1411,2914,3-Methyl-3-heptanol,CCCCC(C)(CC)O,20.045384785568963,2570.145480799954,-132.25,339,440,8,"[1, 6, 8]",3,True,CHO,alcohol
1412,2919,Heptylcyclopentane,CCCCCCCC1CCCC1,20.951682278171425,3850.382792504644,-88.75,377,529,12,"[1, 6]",2,True,CH,alkane
1413,2923,Trimethyl-hydroxylamine,CN(C)OC,20.471616312133094,2255.4995304274107,-50.971,195,296,3,"[1, 6, 7, 8]",4,True,CHON,ester
1414,2924,"1,3-Dihydroxy-2-hexylbenzene",CCCCCCC1=C(C=CC=C1O)O,16.890705053061545,2177.142559712823,-229.601,411,491,12,"[1, 6, 8]",3,True,CHO,alcohol
1415,2926,"3-Methyl-2,4-pentanediol",CC(C(C)O)C(C)O,22.76218191094171,4328.666557680995,-98.181,368,424,6,"[1, 6, 8]",3,True,CHO,alcohol
1416,2927,"Pyridine, 2,3,4,5-tetrahydro-6-methoxy",COC1=NCCCC1,23.90778707225904,5152.807814165423,0.0,292,337,6,"[1, 6, 7, 8]",4,True,CHON,ester
1417,2929,"Acetic acid, 2-methylcyclohexyl ester",CC1CCCCC1OC(=O)C,22.13659256702616,4338.348927997035,-48.255,338,456,9,"[1, 6, 8]",3,True,CHO,ester
1418,2938,Ethanamine-d2,[2H]N([2H])CC,21.524864785370436,2444.8157741882883,-45.996,213,289,2,"[1, 6, 7]",3,True,CHN,amine
1419,2941,"2,2,4-Trimethyl-3-penta",CC(C)C(=O)C(C)(C)C,25.228273571389263,5052.972329703388,-39.339,287,408,8,"[1, 6, 8]",3,True,CHO,ketone
1420,2942,"2,2,3,4,4-Pentamethyl-3-pentanol",CC(C)(C)C(C)(C(C)(C)C)O,18.37647111016688,2202.422641448805,-146.25,343,468,10,"[1, 6, 8]",3,True,CHO,alcohol
1421,2943,Heptyl butyrate,CCCCCCCOC(=O)CCC,23.21795560424895,5002.379930040122,-70.901,384,498,11,"[1, 6, 8]",3,True,CHO,ester
1422,2945,3-Ethyloctane,CCCCCC(CC)CC,20.823082900727705,3401.839216389404,-73.75,331,468,10,"[1, 6]",2,True,CH,alkane
1423,2946,N-Ethyl-N-(methoxymethyl) ethanamine,CCN(CC)COC,27.06364112316389,6980.862355684699,73.761,293,318,6,"[1, 6, 7, 8]",4,True,CHON,ester
1424,2947,3-Methylnonane,CCCCCCC(C)CC,20.849102112278537,3405.753611047493,-75.65,333,470,10,"[1, 6]",2,True,CH,alkane
1425,2948,4-Ethylnonane,CCCCCC(CC)CCC,20.29539947496626,3306.0286506699213,-80.15,457,457,11,"[1, 6]",2,True,CH,alkane
1426,2949,cis-Isoeugenol,C/C=C\C1=CC(=C(C=C1)O)OC,27.80134333525732,8073.892591573694,-5.951,293,373,10,"[1, 6, 8]",3,True,CHO,ester
1427,2951,4-Nonanol,CCCCCC(CCC)O,21.06029521700795,3430.9784307412438,-108.429,405,468,9,"[1, 6, 8]",3,True,CHO,alcohol
1428,2956,2-Pentanol,CCCC(C)O,21.64579655445448,2928.704031480987,-102.78,311,413,5,"[1, 6, 8]",3,True,CHO,alcohol
1429,2959,2-Methyl-1-hexene,CCCCC(=C)C,20.742308215665474,2875.4682641309646,-53.15,272,390,7,"[1, 6]",2,True,CH,alkene
1430,2960,"cis-2-Buten-1,4-diol",C(/C=C\CO)O,36.19092725083578,18249.559527596328,232.927,382,507,4,"[1, 6, 8]",3,True,CHO,alcohol
1431,2971,"2,3,5,6-Tetra-methylpiperazine",CC1C(NC(C(N1)C)C)C,21.209088265717227,3836.670898275864,-59.266,359,460,8,"[1, 6, 7]",3,True,CHN,amine
1432,2973,Allyl isopropyl ether,CC(C)OCC=C,20.87155231693523,2805.4834928145037,-52.464,254,353,6,"[1, 6, 8]",3,True,CHO,ester
1433,2975,"4,4-Dimethyl-2-pentanol",CC(CC(C)(C)C)O,19.18513899482639,2014.76195636979,-148.15,322,414,7,"[1, 6, 8]",3,True,CHO,alcohol
1434,2976,Methyl hydracrylate,COC(=O)CCO,28.21127255936305,7211.696511257352,0.0,330,343,4,"[1, 6, 8]",3,True,CHO,ester
1435,2979,Di-tert-butyl ether,CC(C)(C)OC(C)(C)C,20.617001534904738,2927.690894040069,-58.273,289,382,8,"[1, 6, 8]",3,True,CHO,ester
1436,2981,2-Dodeca,CCCCCCCCCCC(=O)C,21.92982042567529,4393.10209892334,-97.65,399,549,12,"[1, 6, 8]",3,True,CHO,ketone
1437,2982,3-Ethyl-3-methyl-1-pentene,CCC(C)(CC)C=C,20.79768538715198,3031.81379194526,-58.15,288,411,8,"[1, 6]",2,True,CH,alkene
1438,2984,"N,N-Diallylaniline",C=CCN(CC=C)C1=CC=CC=C1,30.531771764380583,13542.573633966227,199.178,396,514,12,"[1, 6, 7]",3,True,CHN,amine
1439,2986,"Lactamide, N-isopropyl",C[C@H](C(=O)NC(C)C)O,30.353413523077272,10670.497077677242,49.204,370,407,6,"[1, 6, 7, 8]",4,True,CHON,amide
1440,2987,N-Octyllactamide,CCCCCCCCNC(=O)C(C)O,31.859994949423275,11571.991377775714,0.0,404,470,11,"[1, 6, 7, 8]",4,True,CHON,amide
1441,2988,"N,N-Diethyl-hexanamide",CCCCCC(=O)N(CC)CC,20.10912034094304,4920.605923047533,-9.034,298,444,10,"[1, 6, 7, 8]",4,True,CHON,amide
1442,2991,Methyl (+)-2-acetoxypropanoate,CC(C(=O)OC)OC(=O)C,21.459977937449857,3518.0921325644867,-90.15,337,445,6,"[1, 6, 8]",3,True,CHO,ester
1443,2992,"cis-2,5-Dimethyl-piperazine",C[C@H]1CN[C@H](CN1)C,17.840521403921585,1194.0124077273415,-248.139,437,523,6,"[1, 6, 7]",3,True,CHN,amine
1444,2994,Methyl methoxyacetate,COCC(=O)OC,22.017318659209067,3545.384673671745,-63.082,314,400,4,"[1, 6, 8]",3,True,CHO,ester
1445,2996,Pentyl lactate,CCCCCOC(=O)C(C)O,21.275425742246384,3703.044977574141,-99.114,325,479,8,"[1, 6, 8]",3,True,CHO,ester
1446,2997,Pentyl benzyl ether,CCCCCOCC1=CC=CC=C1,23.095780439214685,5706.489728211865,-13.355,323,513,12,"[1, 6, 8]",3,True,CHO,ester
1447,2999,"5,5-Dimethylnonane",CCCCC(C)(C)CCCC,20.00617176143528,3113.463459342829,-83.0,450,450,11,"[1, 6]",2,True,CH,alkane
1448,3008,cis-2-ne,CCCCCC/C=C\C,20.844750226452778,3291.5914421368484,-70.682,379,425,9,"[1, 6]",2,True,CH,alkene
1449,3009,trans-2-ne,CCCCCC/C=C/C,20.81193838887761,3246.976553374996,-73.521,379,422,9,"[1, 6]",2,True,CH,alkene
1450,3010,(Z)-2-Heptene,CCCC/C=C\C,20.7158745387979,2926.1251361768336,-53.15,276,397,7,"[1, 6]",2,True,CH,alkene
1451,3011,"4,5-Dimethyl-2-hexyl-1,3-dioxolane",CCCCCCC1OC(C(O1)C)C,28.24558107724866,7488.943874549486,-8.71,293,373,11,"[1, 6, 8]",3,True,CHO,ester
1452,3015,Isofenchone,CC1(CC2(CC1CC2=O)C)C,23.344367525854324,5595.053820051325,0.715,361,472,10,"[1, 6, 8]",3,True,CHO,ketone
1453,3016,"trans-1,2-Divinylcyclobutane",C=C[C@@H]1CC[C@H]1C=C,23.80159184777015,4697.273589707854,0.0,353,386,8,"[1, 6]",2,True,CH,alkene
1454,3017,"Methacrylic acid, N-tert-butyl amide",CC(=C)C(=O)NC(C)(C)C,21.55157477244916,3699.8374765396,-97.269,391,433,8,"[1, 6, 7, 8]",4,True,CHON,amide
1455,3019,"3,4-Dimethyl-1-pentanol",CC(C)C(C)CCO,25.32613343784151,6044.285869109371,-0.15,385,425,7,"[1, 6, 8]",3,True,CHO,alcohol
1456,3024,"4,7-Dimethylindane",CC1=C2CCCC2=C(C=C1)C,21.41639000163948,4256.245651336146,-70.27,409,470,11,"[1, 6]",2,True,CH,aromatic
1457,3031,Ethynylcyclopropane,C#CC1CC1,23.0488767808704,3746.305946301313,0.0,291,320,5,"[1, 6]",2,True,CH,alkyne
1458,3033,"1,3-Diacetylbenzene",CC(=O)C1=CC(=CC=C1)C(=O)C,21.487562906863925,5706.303218819332,0.0,370,418,10,"[1, 6, 8]",3,True,CHO,ketone
1459,3035,3-Dodecyne,CCCCCCCCC#CCC,20.95281054486699,3707.963299332776,-99.01,443,493,12,"[1, 6]",2,True,CH,alkyne
1460,3036,6-Dodecanol,CCCCCCC(CCCCC)O,32.270499819802254,9799.80215578266,0.0,303,343,12,"[1, 6, 8]",3,True,CHO,alcohol
1461,3037,N-Cyclohexyl-2-pyrrolidi,C1CCC(CC1)N2CCCC2=O,21.99344085179472,5908.958338023925,0.0,426,621,10,"[1, 6, 7, 8]",4,True,CHON,amide
1462,3038,"trans-1,2-Dimethylcyclohexane",C[C@@H]1CCCC[C@H]1C,20.612741752482695,3109.22670277172,-54.41,293,424,8,"[1, 6]",2,True,CH,alkane
1463,3041,2-(2-Propoxyethoxy)-ethanol,CCCOCCOCCO,28.328474140596445,7852.966459656193,0.0,369,404,7,"[1, 6, 8]",3,True,CHO,ester
1464,3043,2-Isopropenyl-1-methyl-1-vinyl-3-cyclohexene,CC(=C)C1C=CCCC1(C)C=C,19.000932187386866,2745.406745153196,-115.439,348,404,12,"[1, 6]",2,True,CH,alkene
1465,3046,"2,5-Dimethyl-1-hexene",CC(C)CCC(=C)C,20.804086573710503,3030.2019823801643,-58.15,288,410,8,"[1, 6]",2,True,CH,alkene
1466,3047,2-Methyldecane,CCCCCCCCC(C)C,20.970033881362586,3605.733126374026,-80.503,333,463,11,"[1, 6]",2,True,CH,alkane
1467,3048,6-Dodecyne,CCCCCC#CCCCCC,20.917857303155337,3690.369246637209,-97.679,441,490,12,"[1, 6]",2,True,CH,alkyne
1468,3049,"DL-2,3-Butanediol",C[C@H]([C@@H](C)O)O,25.216990904433597,5630.511327898341,-42.55,362,475,4,"[1, 6, 8]",3,True,CHO,alcohol
1469,3050,2-Methylundecane,CCCCCCCCCC(C)C,23.83421947853788,5975.871460826332,2.215,356,483,12,"[1, 6]",2,True,CH,alkane
1470,3051,sec-Butylcyclohexane,CCC(C)C1CCCCC1,20.785573789562832,3543.208730758866,-69.816,364,454,10,"[1, 6]",2,True,CH,alkane
1471,3053,"1,1,2-Trimethylcyclohexane",CC1CCCCC1(C)C,20.430837530136166,3214.869306838287,-58.15,309,449,9,"[1, 6]",2,True,CH,alkane
1472,3054,"1,1,4-Trimethylcyclohexane",CC1CCC(CC1)(C)C,20.393996168648265,3103.4241883373747,-58.15,301,437,9,"[1, 6]",2,True,CH,alkane
1473,3064,"5,5-Dimethyl-1-hexene",CC(C)(C)CCC=C,20.842286460403272,2957.900810460151,-58.15,281,400,8,"[1, 6]",2,True,CH,alkene
1474,3071,"2,3-Dimethyl-2-hexene",CCCC(=C(C)C)C,20.760337456943617,3110.101685107058,-58.15,294,422,8,"[1, 6]",2,True,CH,alkene
1475,3072,"2,3-Dimethyloctane",CCCCCC(C)C(C)C,20.767912961899565,3366.885974677754,-73.15,329,466,10,"[1, 6]",2,True,CH,alkane
1476,3073,4-Methyl-1-pentyne,CC(C)CC#C,20.73708134750438,2617.3484752063323,-50.15,249,357,6,"[1, 6]",2,True,CH,alkyne
1477,3074,"2,2,3,3-Tetramethylpentane",CCC(C)(C)C(C)(C)C,20.615481828743363,3218.3001586268483,-59.37,306,442,9,"[1, 6]",2,True,CH,alkane
1478,3075,"3,3,5-Trimethylheptane",CCC(C)CC(C)(C)CC,20.67753649699955,3305.1997200364435,-67.66,320,458,10,"[1, 6]",2,True,CH,alkane
1479,3081,trans-2-Dodecene,CCCCCCCCC/C=C/C,20.988822975721416,3742.41227490906,-93.08,439,489,12,"[1, 6]",2,True,CH,alkene
1480,3082,trans-4-Dodecene,CCCCCCC/C=C/CCC,20.950369804668416,3728.663539318792,-90.716,437,486,12,"[1, 6]",2,True,CH,alkene
1481,3083,trans-5-Dodecene,CCCCCC/C=C/CCCC,20.942379834395723,3726.858312605885,-90.618,437,486,12,"[1, 6]",2,True,CH,alkene
1482,3084,trans-6-Dodecene,CCCCC/C=C/CCCCC,20.482162151859008,3391.194365504492,-107.729,437,487,12,"[1, 6]",2,True,CH,alkene
1483,3085,cis-2-Dodecene,CCCCCCCCC/C=C\C,20.943439023538502,3739.7343684459074,-92.478,440,490,12,"[1, 6]",2,True,CH,alkene
1484,3086,cis-4-Dodecene,CCCCCCC/C=C\CCC,20.941481826209458,3734.735456209017,-89.458,436,486,12,"[1, 6]",2,True,CH,alkene
1485,3087,cis-6-Dodecene,CCCCC/C=C\CCCCC,20.92821893607381,3722.665305151543,-89.491,436,486,12,"[1, 6]",2,True,CH,alkene
1486,3090,5-Methyl-1-heptanol,CCC(C)CCCCO,19.83515876657861,2606.296066759961,-146.05,359,466,8,"[1, 6, 8]",3,True,CHO,alcohol
1487,3091,(1-Methylheptyl)-nitrite,CCCCCCC(C)ON=O,21.216226279505506,4611.580582886987,0.0,313,338,8,"[1, 6, 7, 8]",4,True,CHON,ester
1488,3092,"3-Ethyl-2,4-dimethylhexane",CCC(C)C(CC)C(C)C,20.70420043237642,3350.952085834235,-68.15,324,462,10,"[1, 6]",2,True,CH,alkane
1489,3097,cis-3-Dodecene,CCCCCCCC/C=C\CC,20.94442913512849,3730.53093582921,-90.868,437,487,12,"[1, 6]",2,True,CH,alkene
1490,3098,Decyl methyl ether,CCCCCCCCCCOC,21.25051177154019,3914.413078770622,-86.574,341,470,11,"[1, 6, 8]",3,True,CHO,ester
1491,3099,"2,2,3-Trimethyl-3-pentanol",CCC(C)(C(C)(C)C)O,21.906794574745355,3780.844722696224,-61.55,326,435,8,"[1, 6, 8]",3,True,CHO,alcohol
1492,3100,Undecylamine,CCCCCCCCCCCN,20.701851795581568,3728.1776938641706,-108.464,428,515,11,"[1, 6, 7]",3,True,CHN,amine
1493,3101,"(Z)-1,4-Hexadiene",C/C=C\CC=C,20.22830214535641,2464.0193338638583,-55.0,338,338,6,"[1, 6]",2,True,CH,alkene
1494,3102,"trans-1,4-Hexadiene",C/C=C/CC=C,20.90560755046061,2780.429064417636,-41.873,203,304,6,"[1, 6]",2,True,CH,alkene
1495,3103,4-Methyl-1H-indene,CC1=C2C=CCC2=CC=C1,23.333637479320974,4335.14603213268,-115.0,482,482,10,"[1, 6]",2,True,CH,aromatic
1496,3106,N-(Ethoxymethyl)-N-ethyl-ethanamine,CCN(CC)COCC,23.386666014012626,4767.815586616819,-0.068,310,385,7,"[1, 6, 7, 8]",4,True,CHON,ester
1497,3107,2-Ethyl-3-methyl-1-butene,CCC(=C)C(C)C,20.63519195713939,2769.5032981513787,-55.479,268,384,7,"[1, 6]",2,True,CH,alkene
1498,3108,7-Methylindene,CC1=C2CC=CC2=CC=C1,23.333637479320974,4335.14603213268,-115.0,482,482,10,"[1, 6]",2,True,CH,aromatic
1499,3110,Dimethyloctylamine,CCCCCCCCN(C)C,21.6791149607501,4020.543830876904,-71.15,371,517,10,"[1, 6, 7]",3,True,CHN,amine
1500,3111,2-Methyl-3-hexa,CCCC(=O)C(C)C,23.757842731003265,4972.202249811343,0.05,342,412,7,"[1, 6, 8]",3,True,CHO,ketone
1501,3112,2-Methyl-3-phenyl-1-propanol,CC(CC1=CC=CC=C1)CO,13.520756640210106,916.557811776838,-246.305,343,393,10,"[1, 6, 8]",3,True,CHO,alcohol
1502,3113,"3,4-Dimethyl-1-pentene",CC(C)C(C)C=C,20.792297338034373,2787.2792550692925,-53.15,264,378,7,"[1, 6]",2,True,CH,alkene
1503,3114,(E)-5-Methyl-2-hexene,C/C=C/CC(C)C,20.75927826780084,2844.843882394144,-53.15,269,386,7,"[1, 6]",2,True,CH,alkene
1504,3115,2-Isopropenyltoluene,CC1=CC=CC=C1C(=C)C,20.631991363860127,3454.315130658738,-66.0,445,445,10,"[1, 6]",2,True,CH,aromatic
1505,3116,"1,3-Dimethylcyclobutene",CC1CC(=C1)C,22.981871554664277,3760.121456859277,0.0,268,295,6,"[1, 6]",2,True,CH,alkene
1506,3119,3-Hexyloxy-propionic acid methyl ester,CCCCCCOCCC(=O)OC,24.848047694983155,6680.1079011781885,0.0,343,463,10,"[1, 6, 8]",3,True,CHO,ester
1507,3120,Methyl 3-octyloxypropanoate,CCCCCCCCOCCC(=O)OC,24.96808145588093,7195.808674115693,0.0,373,513,12,"[1, 6, 8]",3,True,CHO,ester
1508,3121,"3,5-Dimethyl-1-hexene",CC(C)CC(C)C=C,20.83240837035433,2968.7229603972232,-58.15,282,402,8,"[1, 6]",2,True,CH,alkene
1509,3123,trans-5-Decene,CCCC/C=C/CCCC,19.74673949900764,2636.701702912947,-122.728,398,444,10,"[1, 6]",2,True,CH,alkene
1510,3124,cis-5-Decene,CCCC/C=C\CCCC,20.936324035601157,3483.1158650019074,-73.434,397,444,10,"[1, 6]",2,True,CH,alkene
1511,3127,5-Methyl-1H-indene,CC1=CC2=C(CC=C2)C=C1,23.31823318504884,4305.903201451655,-115.0,480,480,10,"[1, 6]",2,True,CH,aromatic
1512,3128,Linalyl formate,CC(=CCCC(C)(C=C)OC=O)C,23.06137981792536,5285.022250205141,-29.122,320,487,11,"[1, 6, 8]",3,True,CHO,ester
1513,3133,3-Ethylstyrene,CCC1=CC(=CC=C1)C=C,22.015085151668863,4381.142471950329,-45.518,341,463,10,"[1, 6]",2,True,CH,aromatic
1514,3135,2-Ethylstyrene,CCC1=CC=CC=C1C=C,21.28871165823296,3841.515537311524,-67.012,372,461,10,"[1, 6]",2,True,CH,aromatic
1515,3139,cis-2-Octene,CCCCC/C=C\C,20.764919601278677,3075.233639043849,-65.909,356,400,8,"[1, 6]",2,True,CH,alkene
1516,3140,(Z)-3-Hexene,CC/C=C\CC,20.731186729666312,2680.508384307159,-48.401,252,363,6,"[1, 6]",2,True,CH,alkene
1517,3141,(Z)-3-Heptene,CCC/C=C\CC,20.726926947244277,2905.171611830588,-53.15,274,394,7,"[1, 6]",2,True,CH,alkene
1518,3142,cis-4-Octene,CCC/C=C\CCC,20.832339292801542,3117.702518499031,-60.651,353,395,8,"[1, 6]",2,True,CH,alkene
1519,3148,"r-1, c-2, t-3-Trimethylcyclohexane",C[C@@H]1CCC[C@H](C1C)C,21.22292680212612,3888.145188029746,-23.15,308,454,9,"[1, 6]",2,True,CH,alkane
1520,3149,"r-1, c-2, t-4-Trimethylcyclohexane",C[C@H]1CC[C@@H]([C@@H](C1)C)C,21.21832163194013,3857.520806292925,-23.15,306,451,9,"[1, 6]",2,True,CH,alkane
1521,3150,"r-1, t-2, c-4-Trimethylcyclohexane",C[C@@H]1CC[C@@H]([C@H](C1)C)C,21.213716461754142,3826.896424556104,-23.15,304,448,9,"[1, 6]",2,True,CH,alkane
1522,3151,"r-1, t-2, t-4-Trimethylcyclohexane",C[C@H]1CC[C@@H]([C@H](C1)C)C,21.20888103305885,3788.212994993805,-23.15,301,444,9,"[1, 6]",2,True,CH,alkane
