,SMILES,VP1,VP2,VP3,VP4,VP5,Column1,Name,A,B,C,Tmin,Tmax,No.C,Atom,Count Unique Atom,Pass Screen,Atom2
118,COC(=O)C1=CC=CC=C1,4.907358181888558,7.132554198516903,8.896157129796253,10.328298585226973,11.514396690034467,285,Methyl benzoate,20.681519969210427,3466.0237758566127,-93.99,333,472,8,"[1, 6, 8]",3,True,CHO
119,CCOC(=O)C1=CC=CC=C1,8.745633427948054,9.595521003266239,10.328089754243464,10.96606339258801,11.52665301317018,286,Ethyl benzoate,20.43360063224776,3398.8803945449063,-104.874,344,440,9,"[1, 6, 8]",3,True,CHO
120,CCOC(=O)CC(=O)C1=CC=CC=C1,6.140270477071466,6.798533346088254,7.4023943251036535,7.958329829594021,8.471827509314133,290,Ethyl benzoylacetate,27.84283591863307,8906.201117382972,7.527,381,538,11,"[1, 6, 8]",3,True,CHO
121,CC(C)CCOC(=O)C1=CC=CC=C1,9.062275512852935,10.04560444478796,10.880982715595584,11.599464864973259,12.2239827020266,291,Isopentyl benzoate,25.030550589453863,7815.51030794846,43.314,345,536,12,"[1, 6, 8]",3,True,CHO
122,CCOC1=CC=CC=C1N,3.7409280965539153,4.723750557383887,5.618043972123829,6.435254389829943,7.184936215596753,292,2-Ethoxyaniline,24.2569050240588,6006.14815221411,-29.807,340,501,8,"[1, 6, 7, 8]",4,True,CHON
123,C1C=CC2=CC=CC=C21,7.177411535889046,8.495237726849638,9.640589433014224,10.645246679984448,11.533633603867154,293,"Indene, (1H-indene)",21.515585367445663,4027.71638344158,-52.375,297,457,9,"[1, 6]",2,True,CH
124,CC1=CC=CC=C1O,3.3040081611309464,3.9664096193415634,4.499131857072421,4.936860828446135,5.3029249387567,298,2-Methylphenol,21.14555994300152,3533.408928603083,-96.85,356,493,7,"[1, 6, 8]",3,True,CHO
125,CC1=CC=CC=C1N,4.888935682733852,7.159511046228445,8.936762884765407,10.36571216067214,11.539610755556774,303,o-Toluidine,21.45461291418318,3927.342094067784,-77.847,391,474,7,"[1, 6, 7]",3,True,CHN
126,CC1=CC(=C(C=C1)C)C,4.8773382553157205,7.430967389638802,9.328836231010408,10.794797031795623,11.961224570581326,306,"1,2,4-Trimethylbenzene",21.13063919159892,3636.5946743754257,-63.86,333,471,9,"[1, 6]",2,True,CH
127,CC1=C(C=C(C=C1)O)C,5.02828221493731,6.5451673559573145,7.917813680015126,9.165860686876666,10.305537199821796,307,"3,4-Dimethylphenol",21.21102243719534,3748.101962673848,-113.109,388,529,8,"[1, 6, 8]",3,True,CHO
128,CC1=CC(=C(C=C1)N)C,2.547019312566249,2.914222727365857,3.270488168107601,3.6162971808191884,3.9521034534936668,308,"2,4-Dimethylaniline",23.453487033411317,5299.896949905883,-40.19,326,484,8,"[1, 6, 7]",3,True,CHN
129,CC1=C(C=C(C=C1)N)N,4.643419222621475,5.711039556701145,6.661262860389723,7.512443700096416,8.279299950220413,311,"2,4-Diaminotoluene",23.464401286752103,5926.236936561752,-60.738,379,627,7,"[1, 6, 7]",3,True,CHN
130,CC1=CC(=C(C=C1)C)O,4.866529030564774,7.159883274379542,8.944987535192029,10.373943962633563,11.543667814322138,312,"2,5-Dimethylphenol",21.03294050610318,3599.262862262713,-105.697,374,513,8,"[1, 6, 8]",3,True,CHO
131,CCOC(=O)C(=O)OCC,4.770353197621073,7.088102226673669,8.89626496076904,10.346254772860151,11.534904895316817,313,Diethyl oxalate,22.091530976756264,3993.304249226784,-77.601,300,456,6,"[1, 6, 8]",3,True,CHO
132,CC1=CC(=C(C=C1C)C)C,4.886700371214118,7.147144797861873,8.919506677477795,10.346464748076746,11.520024057712053,314,"1,2,4,5-Tetramethylbenzene",21.14530665864129,3823.580702022193,-72.51,355,500,10,"[1, 6]",2,True,CH
133,CCC(C)CC,4.979804131573655,5.673309536769533,6.313570764983002,6.906492900537435,7.457138947995293,319,3-Methylpentane,20.706756301829643,2676.455834543489,-44.864,255,358,6,"[1, 6]",2,True,CH
134,CCC(=O)CC,5.546396876663515,6.437768403181671,7.251851930666106,7.9982818705229946,8.685155201531657,321,3-Penta,21.706653878462312,3410.519962189991,-40.14,282,399,5,"[1, 6, 8]",3,True,CHO
135,CNC(=O)NC,10.176526223851742,10.632986041836054,11.0526373310816,11.43975984606422,11.797994616043894,322,"1,3-Dimethylurea",26.67821140444761,7713.590983977264,-32.15,381,428,3,"[1, 6, 7, 8]",4,True,CHON
136,COC(=O)C=C,3.3531198854583693,4.1405918496343475,4.904120409494162,5.644781225464669,6.363586476373747,323,Methyl acrylate,21.5015395983784,3096.8341898012263,-43.027,229,353,4,"[1, 6, 8]",3,True,CHO
137,COC(=O)CO,4.876364450549001,7.147342133700999,8.924551885014665,10.353240031230301,11.52677255395061,325,Methyl glycolate,23.084474746408087,4507.807677915931,-34.889,283,425,3,"[1, 6, 8]",3,True,CHO
138,CC1CCCC1,6.646182240587567,8.312800937289289,9.610299910217387,10.649081289285201,11.499511015780104,326,Methylcyclopentane,21.1423132980204,2983.091091377506,-34.76,255,373,6,"[1, 6]",2,True,CH
139,C1CCC(C1)O,3.860810352948352,4.930806089455064,5.884490717266406,6.739851549939901,7.511348779208241,327,Cyclopentanol,21.073442977888945,2825.1429643384868,-117.629,380,438,5,"[1, 6, 8]",3,True,CHO
140,CC1CCCO1,9.073586341474197,9.873193513308397,10.587633358464085,11.229824813892296,11.81019969394843,329,2-Methyl tetrahydrofuran,22.147069329199283,3853.270234211258,12.124,351,533,5,"[1, 6, 8]",3,True,CHO
141,C1COC(=O)O1,8.045628669231467,9.47498080020777,10.625418307566974,11.571322469059458,12.362785585281282,330,Ethylene carbonate,20.85598684170659,3926.522373774678,-102.261,368,449,3,"[1, 6, 8]",3,True,CHO
142,CN1C=CC=C1,4.889939085349724,7.1409933319263565,8.910896365452912,10.339018700493204,11.5156435533557,331,1-Methylpyrrole,21.16112541823016,3123.933313760673,-61.65,322,422,5,"[1, 6, 7]",3,True,CHN
143,CCC1=CC(=C(C=C1)O)C(C)(C)C,4.874220907924052,6.936341011215571,8.692703896613416,10.206619404284229,11.525047337657977,332,4-Ethyl-2-tert-butylphenol,23.93811211793377,6098.129518923944,-30.022,394,521,12,"[1, 6, 8]",3,True,CHO
144,COC1=C(C=CC(=C1)CC=C)O,4.867666935324742,7.163717870740886,8.945120845218558,10.367471413126015,11.529385041145446,334,4-Allyl-2-methoxyphenol,26.724009821947263,7613.801551217088,-6.531,288,333,10,"[1, 6, 8]",3,True,CHO
145,C/C=C/C1=CC(=C(C=C1)O)OC,7.165379148160447,8.530788105109915,9.687795935735354,10.680731792296706,11.542184852379531,335,2-Methoxy-4-(1-propenyl)phenol,24.638857839284647,7195.371182948024,7.9,405,541,10,"[1, 6, 8]",3,True,CHO
146,CCOC(=O)C(=C)C,11.714891814142243,12.608771467791348,13.352827911920766,13.981816302374352,14.520513612163212,336,Ethyl methacrylate,23.34148929448808,4612.147018819864,0.0,285,390,6,"[1, 6, 8]",3,True,CHO
147,CC(C)COC(=O)C(C)C,7.198306948634309,8.043342660207045,8.774811061344082,9.414164675368625,9.977772992648763,337,Isobutyl isobutyrate,22.473161430069094,4158.275260799435,-40.734,277,421,8,"[1, 6, 8]",3,True,CHO
148,CCCCOC(=O)C(=C)C,4.817135643587285,6.915978639446877,8.693894995119901,10.219264487833247,11.542328893712188,338,Butyl methacrylate,21.16439508906221,3471.418732729497,-76.025,338,437,8,"[1, 6, 8]",3,True,CHO
149,CCC(CC)CO,5.234419596418601,7.383419620331338,9.063248571652652,10.41242979460267,11.519840415800624,339,2-Ethyl-1-butanol,20.64371152198347,2737.0598741910926,-119.45,329,444,6,"[1, 6, 8]",3,True,CHO
150,C1CC(OC1)CO,7.183255668911784,8.53509118022818,9.68696704659753,10.680194162053757,11.545437026137122,340,Tetrahydrofurfuryl alcohol,23.52058436302116,5274.248454555023,-11.548,333,453,5,"[1, 6, 8]",3,True,CHO
151,C1=COC(=C1)CO,6.756777465651366,7.331866080752638,7.85501726628816,8.332962900705574,8.77131964095354,341,2-Hydroxymethyl-furan,25.52436298849737,6037.9929040502175,-12.034,304,443,5,"[1, 6, 8]",3,True,CHO
152,C1=COC(=C1)C=O,9.523085363727281,10.940124209404424,12.046464828371299,12.934196505139138,13.662287770079054,342,Furfuraldehyde,21.306556692703666,3518.9348787085223,-74.932,366,435,5,"[1, 6, 8]",3,True,CHO
153,CC(C)(C)C1=CC=CC=C1,9.286231338115035,10.297913608439485,11.151032144721787,11.880156082040799,12.510486591610924,343,"1,1-Dimethylethylbenzene",20.836714204478227,3471.377286197823,-69.42,332,472,10,"[1, 6]",2,True,CH
154,CC1=C(C=CC(=C1)C(C)(C)C)O,8.536477358729332,9.688622630235962,10.641226939314633,11.44199708524495,12.124554556080254,348,2-Methyl-4-tert-butylphenol,23.208491979516747,5561.113715780593,-43.861,347,520,11,"[1, 6, 8]",3,True,CHO
155,CC1=CC=C(C=C1)C(C)(C)C,7.8313372400143635,9.004864367024808,9.98862320053421,10.82520088001767,11.545328437078599,349,4-tert-Butyltoluene,21.48933589738553,3986.235312991292,-63.45,342,465,11,"[1, 6]",2,True,CH
156,CC(C)(C)C1=CC=C(C=C1)O,9.17576234966431,10.213780002854374,11.093057515476156,11.847421685110655,12.50172561285494,350,4-tert-Butylphenol,19.862720710141748,2926.532693738294,-161.904,465,525,10,"[1, 6, 8]",3,True,CHO
157,CC(C)C1=CC=CC=C1,9.216822064683676,9.893227342135349,10.497954868481006,11.041824739572492,11.533583591210274,352,(1-Methylethyl)benzene,20.863999837830207,3363.5380159525407,-65.32,319,454,9,"[1, 6]",2,True,CH
158,CC(C1=CC=CC=C1)O,4.843897098461483,7.043502228540046,8.82018360772513,10.28521842076104,11.513993483593927,354,1-Phenylethanol,24.480716295097817,6151.406732805639,-1.726,404,476,8,"[1, 6, 8]",3,True,CHO
159,CC(=O)C1=CC=CC=C1,6.509819233803629,7.016773270051692,7.492815474821214,7.94068950179372,8.362823642158613,355,Methyl phenyl ketone,22.250731710085876,4620.731056046546,-44.001,310,476,8,"[1, 6, 8]",3,True,CHO
160,CC1=CC(=CC=C1)C(=O)OC,10.360582445023109,10.997810856581072,11.562662356454995,12.066805238680518,12.519527558421718,361,3-Methylbenzoic acid methyl ester,21.6555825410997,4236.756571109045,-74.05,359,417,9,"[1, 6, 8]",3,True,CHO
161,CC1=CCC(CC1=O)C(=C)C,9.490177811288563,10.088230072212124,10.62932050735831,11.121217219993264,11.570337242150156,362,Carvone,23.13674342801905,5444.163116322332,-31.98,330,501,10,"[1, 6, 8]",3,True,CHO
162,CC(C)C1=CC(=CC=C1)C(C)C,6.502414125602879,8.11306007583374,9.442942879524189,10.55958969721051,11.51048005605187,366,"1,3-Diisopropylbenzene",22.22816637617453,4684.943246534871,-37.559,307,475,12,"[1, 6]",2,True,CH
163,CCC(C)C1=CC=C(C=C1)O,5.281542411661022,6.13859983775977,6.977684455424296,7.799355742994564,8.604150195840049,367,4-sec-Butylphenol,23.366518394448928,5631.6994618063245,-39.674,344,515,10,"[1, 6, 8]",3,True,CHO
164,COC(=O)C1=CC=C(C=C1)O,4.865186813100596,7.179472890466316,8.958687395354627,10.369167280583268,11.514777752111387,368,"4-Hydroxybenzoic acid, methyl ester",18.94147944028576,2658.058179650467,-220.53,447,516,8,"[1, 6, 8]",3,True,CHO
165,CC1CCC(CC1)C(C)C,9.18891907766719,9.752015647254572,10.262079185337402,10.726264814063988,11.150495908827933,369,p-Menthane,21.252699227378532,3864.343365923466,-46.665,281,445,10,"[1, 6]",2,True,CH
166,CC1=CCC(C=C1)C(C)C,8.75212972715792,9.188593383339219,9.59547980419111,9.975696940211906,10.331783636365275,370,"p-Mentha-1,5-diene",22.14191153859097,4285.8730137277,-44.643,315,448,10,"[1, 6]",2,True,CH
167,CC(C)C1=CC=C(C=C1)N,5.05072534315714,7.364627498524872,9.10829577655901,10.46939713723221,11.561389795146424,371,4-Isopropylaniline,23.294378403485425,5461.414083839044,-36.244,333,501,9,"[1, 6, 7]",3,True,CHN
168,CC(C)C1=CC=C(C=C1)O,6.495753587719751,8.216315166668382,9.54777222025804,10.608709603626723,11.473968848095435,372,4-Isopropylphenol,21.092715615117307,3691.258044483104,-115.222,391,507,9,"[1, 6, 8]",3,True,CHO
169,CC1=CC=C(C=C1)N(C)C,9.851415691825759,10.406191046016193,10.854908950745248,11.225328801621668,11.536299750450969,374,"N,N-Dimethyl-4-toluidine",19.979968343077005,3092.790850377929,-118.038,323,483,9,"[1, 6, 7]",3,True,CHN
170,CC(=O)C1=CC=C(C=C1)OC,6.586493078112685,7.568337202308424,8.426178349663498,9.182112802539258,9.853281357520851,379,p-Methoxy-acetophe,27.24515390604461,8004.564057008736,0.0,312,333,9,"[1, 6, 8]",3,True,CHO
171,CC(C)C1=CC=C(C=C1)C(C)C,9.634847962275362,10.13749340648756,10.596994885807373,11.018678630188184,11.4070288060538,380,"1,4-Diisopropylbenzene",20.911525194149604,3771.132418773974,-81.533,366,484,12,"[1, 6]",2,True,CH
172,CCN(CC)CCO,8.277275463384843,8.64672794397687,8.99775559671039,9.33170317635351,9.649787681424751,382,2-(Diethylamino)-ethanol,26.34673125446019,6944.177569983118,34.476,328,434,6,"[1, 6, 7, 8]",4,True,CHON
173,C=CC1CCC=CC1,9.372841583367736,9.581445035699936,9.782994351098088,9.977841394402505,10.166315011530083,384,4-Vinyl-1-Cyclohexene,20.76922543540257,3188.242212822904,-57.254,329,396,8,"[1, 6]",2,True,CH
174,CCC1=CC=CC=C1,6.952687594730293,8.042743652897911,9.059685704161087,10.010631087455074,10.901802384905825,385,Ethylbenzene,20.881246200176733,3259.935502278366,-60.852,306,420,8,"[1, 6]",2,True,CH
175,C=CC1=CC=CC=C1,7.778304761435111,9.0646334058984,10.123095353781975,11.009312229837715,11.762164997230357,386,Styrene,21.487332648354627,3677.23530126677,-49.03,285,418,8,"[1, 6]",2,True,CH
176,C1=CC=C(C=C1)C#N,3.7137234915720434,4.694831547016509,5.593211798017499,6.41890445581512,7.180388203854903,388,Benzonitrile,22.682121027258304,4856.317747251139,-28.379,301,464,7,"[1, 6, 7]",3,True,CHN
177,C1=CC=C(C=C1)CO,7.1860066568147545,8.504900500330699,9.646112040722372,10.643281488278564,11.522061126906753,389,Benzyl alcohol,21.150003932231,3514.9421961572707,-113.214,404,507,7,"[1, 6, 8]",3,True,CHO
178,C1=CC=C(C=C1)C=O,6.544656470074489,8.095432136205595,9.413262115411378,10.546966688002366,11.532614732604795,390,Benzaldehyde,21.24291324073331,3747.929268791873,-66.153,368,478,7,"[1, 6, 8]",3,True,CHO
179,CNC1=CC=CC=C1,4.896532000634746,7.118224645286201,8.884708572626675,10.322886507827594,11.516501403668771,392,N-Methylaniline,22.795431239684547,4837.678320923351,-39.065,309,468,7,"[1, 6, 7]",3,True,CHN
180,C1=CC=C(C=C1)NN,7.175632303702411,8.51254566224798,9.656124806716612,10.645479629329303,11.509837594900588,393,Phenyl hydrazine,23.563734807663867,5798.733589622299,-34.526,345,516,6,"[1, 6, 7]",3,True,CHN
181,COC1=CC=CC=C1,8.757223140443841,9.598711110584548,10.341741049897559,11.00263798191731,11.594306883348402,394,Methoxybenzene,21.123984720680166,3426.007149525469,-69.762,360,437,7,"[1, 6, 8]",3,True,CHO
182,CCC1=CC=CC=N1,7.1130073233542035,8.513560773583562,9.693815976553077,10.701960429840563,11.573082812331565,396,2-Ethylpyridine,21.455741180878743,3633.278951841514,-55.83,324,423,7,"[1, 6, 7]",3,True,CHN
183,C1CCN(CC1)N=O,3.2890435134239304,3.968595698421975,4.5043179200418075,4.937503516068053,5.295019426353245,397,N-Nitrosopiperidine,22.02535468118361,4480.319417075769,-63.698,273,488,5,"[1, 6, 7, 8]",4,True,CHON
184,CC1=CC(=CC=C1)C=C,10.091099245773332,10.818253254783645,11.453020214574584,12.011955489634433,12.507881864470363,398,3-Methylstyrene,21.564584378224577,3875.114858988493,-56.908,314,442,9,"[1, 6]",2,True,CH
185,C/C(=C\C1=CC=CC=C1)/C=O,9.886490693844788,10.681888983876885,11.370622624581895,11.972799316599584,12.503771480768428,399,2-Methyl-3-phenyl-2-propen-1-al,14.790079698574004,1215.3596741244892,-229.888,348,393,10,"[1, 6, 8]",3,True,CHO
186,C1=CC=C(C=C1)OC2=CC=CC=C2,7.175743701529971,8.476822189515033,9.611140134283922,10.608827446078882,11.493167943585451,402,Diphenyl ether,21.04111468318331,4149.523134860965,-95.069,477,544,12,"[1, 6, 8]",3,True,CHO
187,CCOC(=O)CC1=CC=CC=C1,5.308891697258492,5.917010522658357,6.481274166720006,7.006261522873725,7.495935483912842,403,Ethyl phenylacetate,23.20833079856024,5413.216372672492,-36.277,393,475,10,"[1, 6, 8]",3,True,CHO
188,CC(C)COC(=O)CC1=CC=CC=C1,9.196493088535385,9.998406899571611,10.698143523581034,11.314061954910608,11.860371449876423,405,Isobutyl phenylacetate,25.130828170253757,7088.551957898937,0.0,298,393,12,"[1, 6, 8]",3,True,CHO
189,CCCN(CCC)CCC,10.685127885199725,10.870362103018003,11.048851572522638,11.220958091485425,11.38701803577949,408,Tripropylamine,21.59992905940204,3682.0638222067782,-64.15,341,475,9,"[1, 6, 7]",3,True,CHN
190,C(CO)N(CCO)CCO,9.095482290472649,9.643073418499242,10.13440101580584,10.577712760899182,10.979719394526851,409,Triethanolamine,24.60293751183394,6834.238342133024,-85.959,433,609,6,"[1, 6, 7, 8]",4,True,CHON
191,CC(=O)OCC(COC(=O)C)OC(=O)C,6.98952157307424,8.917378185552055,10.119880164293361,10.94157993304237,11.538637304525523,410,Glycerol triacetate,33.39119101041338,6947.5669752400045,-48.36,284,318,9,"[1, 6, 8]",3,True,CHO
192,CCCCN(CCCC)CCCC,7.152387574143221,7.432902091393101,7.702887772488346,7.962926481819926,8.213557984519271,411,Tributylamine,20.560311889915223,3547.8115983597613,-93.996,336,488,12,"[1, 6, 7]",3,True,CHN
193,CC(CNC1CCCCC1)O,7.2091677535821574,8.599943916470508,9.750337211015026,10.717712126870184,11.54252561702458,413,1-Cyclohexyl-amino-2-propanol,21.383785396722686,4054.4609092967057,-99.779,345,512,9,"[1, 6, 7, 8]",4,True,CHON
194,CCCCC(CC)COC(=O)C,4.19179813647327,6.961551900607827,8.940639734559857,10.425334378999718,11.580321412295657,414,Acetic acid-2-ethylhexyl ester,20.08885759212469,3390.446025349269,-74.972,268,423,10,"[1, 6, 8]",3,True,CHO
195,CCCCC(CC)COC(=O)C=C,9.861392283057187,10.42327082544792,10.929732598363422,11.38859074571284,11.806255584633217,415,2-Ethylhexyl acrylate,22.865061412896686,5105.890340310577,-38.96,323,489,11,"[1, 6, 8]",3,True,CHO
196,COC(=O)/C=C/C1=CC=CC=C1,8.145542368074963,9.16944356537547,10.055418293942946,10.829577355207919,11.511832058641154,417,Cinnamic acid methyl ester,22.18326596686115,5156.584053717934,-52.281,350,536,10,"[1, 6, 8]",3,True,CHO
197,CCCCC(CC)COC=C,8.306783670040259,9.225427460900574,10.02234619458685,10.720230367193668,11.33646081576605,421,2-Ethylhexyl vinyl ether,20.69268750691145,3291.2276336921555,-91.341,293,450,10,"[1, 6, 8]",3,True,CHO
198,CC(=O)OCCC1=CC=CC=C1,6.283624258536131,8.417070249753188,10.010427259794206,11.245740595139056,12.231504503373783,422,2-Phenylethyl acetate,20.75195604720512,3669.641375630076,-107.957,422,506,10,"[1, 6, 8]",3,True,CHO
199,CCCCNC1=CC=C(C=C1)O,3.63036280087346,6.739804203718055,8.86380821930104,10.406751729078836,11.578384072176593,425,4-(Butylamino)-phenol,26.45131466938398,8561.8863580872,0.0,463,511,10,"[1, 6, 7, 8]",4,True,CHON
200,CCCC1=CC=CC=C1,6.967535591533643,7.686708315356238,8.348934905373895,8.960721508338638,9.527619520580311,427,Propylbenzene,20.89973595847348,3434.9964417285178,-65.9,324,455,9,"[1, 6]",2,True,CH
201,CCNC1=CC=CC=C1,10.30570201437359,10.869618943091199,11.377409521098507,11.837055859337376,12.255094986533651,428,N-Ethylaniline,23.83233135876162,5825.158056149498,-3.855,312,477,8,"[1, 6, 7]",3,True,CHN
202,C1=CC=C(C=C1)N=C=O,4.819110375042737,7.250894273959389,9.046871503103365,10.427567209675672,11.522091890647179,429,Phenyl isocyanate,22.21214038392729,4339.663704085135,-32.656,283,456,7,"[1, 6, 7, 8]",4,True,CHON
203,CCOC1=CC=CC=C1,7.796395258550071,9.0496130193853,10.04537257571633,10.855621043062254,11.527782243256684,431,Ethoxybenzene,21.05918997616331,3473.564742036168,-78.579,390,454,8,"[1, 6, 8]",3,True,CHO
204,C1=CC=C(C=C1)CC(=O)O,7.573537818774,8.842293430332557,9.900722972409557,10.797123033332166,11.566054608968487,433,Phenylacetic acid,24.53054423651021,6501.233880814039,-39.171,370,539,8,"[1, 6, 8]",3,True,CHO
205,CC(=O)NC1=CC=CC=C1,8.122646631081281,9.546977791186137,10.7060323741941,11.667607146204638,12.478210033720767,434,Acetanilide,23.54678778137943,6376.571923879341,-46.48,473,577,8,"[1, 6, 7, 8]",4,True,CHON
206,CCCCC1=CC=CC=C1,6.0289773644345175,7.925464218088267,9.397991782815758,10.574431295006608,11.535928322689443,435,Butylbenzene,20.961468264816645,3627.6537364593296,-71.95,343,486,10,"[1, 6]",2,True,CH
207,C1=CC=C(C=C1)CCC=O,5.329908911515176,6.3058861077798944,7.180150275274084,7.967814192407298,8.68113793199807,436,3-Phenylpropanal,28.85116095670609,8033.719389456226,0.0,330,363,9,"[1, 6, 8]",3,True,CHO
208,C1=CC=C(C=C1)/C=C/CO,7.580507160620506,9.180764005973858,10.436016515607768,11.4469788791933,12.278640693279439,437,Cinnamyl alcohol,23.094007448693084,5635.185575637118,-36.131,345,523,9,"[1, 6, 8]",3,True,CHO
209,C1=CC=C(C=C1)/C=C/C=O,7.847000529645404,8.30368833048481,8.734356723754741,9.14116776981405,9.526050445576026,438,Cinnamaldehyde,24.062589868061025,6164.225224018337,-27.704,349,519,9,"[1, 6, 8]",3,True,CHO
210,C1=CC=C(C=C1)COC=O,4.142208742814809,5.054795506227446,5.876848685008461,6.621203743249257,7.2983792932759055,439,Benzyl formate,24.58009586771144,6210.071995804942,0.0,298,357,8,"[1, 6, 8]",3,True,CHO
211,CCCCC(CC)CO,3.3106074249398736,3.986038700596241,4.518121534651518,4.94811270236752,5.302822860435672,441,2-Ethyl-1-hexanol,20.26599546332872,2738.604908788492,-141.0,370,478,8,"[1, 6, 8]",3,True,CHO
212,CCN(CC)CCCN,9.424275555214166,9.523703907790185,9.617203823670874,9.705290179492296,9.788419907574573,442,"N,N-Diethyl-1,3-propanediamine",21.81835228132345,3936.5409215142954,-60.12,328,442,7,"[1, 6, 7]",3,True,CHN
213,CC1=CC=C(C=C1)CN,10.14101582030494,10.606476413680669,11.032780365383163,11.424669282350129,11.78614890523918,444,4-Methyl benzylamine,25.20248461834773,6350.032328097492,0.0,353,466,8,"[1, 6, 7]",3,True,CHN
